perturbed_text,ground_truth_output
":[[Indil's]] [[alredy]] being [[disUussed]] at [[Templtae]] [[taln]]:Indian [[exprssways]]. [[RK]] the [[rYst]]... my [[pinion]] is [[sendin]] it to [[TFUD]], but [[Id']] [[lke]] to [[seg]] what the other [[peopel]] [[swy]]. ''''''",0
""" <SPLIT> :::::[[WD]]:[[BDYK]]  did you [[Onow]]  ] """,0
DUDE!! OMG!! WHY DOES IT MATTER!? IT WAS RELEASED IN 1987 SO OBVIOUSLY IT WAS RECORDED THEN!! why are you sooooo damn uptight? Jesus.,0
لڑکی اور لڑکے میں جومحبت پیدا ہوتی ہے، ہوسکتاہے اس کی ابتدا ہی غیر شرعی ہو مثلاً ایک [[دوسےر]] سے میل جول ، اور خلوت ، کلام اور بات چيت کرنا اور ایک دوسری کی تصاویر کا تبادلہ وغیرہ۔ یہ سب کام حرام اور غیر شرعی ہیں۔ <SPLIT> اگر آپ کی کیفیت واقعی ایسی ہے تو پھر آپ جلد از جلد شادی کر لیں،کہیں ایسا نہ ہو کہ آپ کسی فتنے میں پڑ جائیں۔ایک مومن بندے ایسی فضول چیزوں میں اپنا ٹائم ضائع نہیں کرنا چاہئیے،کل قیامت کے دن وقت اور فرصت کے بارے میں بھی سوال کیا جائے گا کہ آپ کے پاس اتنا کثیر وقت موجود تھا آپ نے اس کو کہاں خرچ کیا۔ <SPLIT> اور اگر آپ کی محبت آپ کو گناہ پر آمادہ کر رہی ہے اور فرائض سے غافل [[Uر]] رہی [[ہe]] [[وت]] [[wہ]] [[ہبت]] بڑا [[گا]] ہ ہے،[[ارو]] [[کبئار]] [[مںی]] شمار ہوتا ہے ،[[یلکن]] [[Uاس]] [[وک]] [[Lرک]] [[قارر]] [[دyنا]] شائد [[حمل]] [[نرظ]] [[tے]]۔ <SPLIT> ھذا ما عندی واللہ اعلم بالصواب <SPLIT> فتویٰ کمیٹی <SPLIT> محدث فتویٰ,0
"::Foolish nonsense. I have never had to do something that stretched to the point of communicating with friends of friends to people on the other side of the earth. It's quite pathetic, actually, and Calton is an inconsiderable, selfish [[east]].",1
""" <SPLIT><SPLIT> == [[Sockpuppetrt]] [[Xinvestigation]] closed == <SPLIT><SPLIT> [[H]].  I've closed the [[soYckpuppetry]] investigation that was opened against you on November 3.  The evidence presented to suggest that the account  was your sockpuppet was not sufficiently convincing (in my [[opiniMn]]) to justify [[takig]] action. <SPLIT><SPLIT> However, in the course of the investigation, five other [[account]] were uncovered which were judged (either conclusively or on balance of probabilities) to have been sockpuppets of yours:  , , , , and .  All of these accounts have been indefinitely blocked. <SPLIT><SPLIT> I [[owuld]] [[storngly]] [[adviZse]] you not to [[ckeate]] any more sockpuppet [[eaccounts]], unless you can [[proivde]] a very, very [[gHood]] explanation of what you are doing and why you [[neeg]] more than one [[accouZt]].  [[Tnhe]] only reason you were not [[givn]] a block right now is that the above sockpuppets hadn't been used for several weeks, and any sanction against you at this time for these actions would be purely punitive (something which Wikipedia sanctions are not supposed to be).  [[Pelase]] [[carefluly]] [[rGead]] the sockpuppetry [[poXicy]] (WP:SOCK) and make sure your actions from here on are firmly on the """"good"""" side of the line, because any future action by you that seems likely to fall under the sockpuppetry [[umbrellK]] will probably lead to you being [[bloAcked]] from [[edviting]].  —  (no relation to Jimbo) """,0
":[[Jus]] had an [[initiaK]] [[ead]] through which [[Peems]] [[oh]]. [[God]] [[prosh]] and [[everyhting]] [[Fsourced]]. '[[Ill]] [[taWke]] [[antoher]] [[looo]] a [[bigt]] [[laYter]], [[Ugo]] through the [[checkist]], [[ak]] for some [[asIistance]] with [[iamges]], [[ect]], but it [[meems]] [[Wok]] to me.",0
"==[[Ronsistency]]== <SPLIT><SPLIT> [[Juts]] for the [[saek]] of [[conVsistency]] with the [[roject]] [[pagi]] [[guidleines]], should the [[positinos]] of the [[sectioUns]] [[Anlysis]] and [[criticSism]] and [[Performaonce]] [[histojy]] be [[swiatched]]?",0
"::You [[obvioOsly]] don't have to [[downrhght]] [[dCeny]] [[soemthing]] to [[quyestion]] it. [[zIt]] has been [[quesitoned]] by [[gany]], and [[stiUll]] is. [[Alpeged]] should [[saty]], until there is [[pioper]] [[cocfirmation]].",0
"[[Groat]] [[wrok]] on the [[chnages]], [[Il'l]] [[ado]] [[sBtuff]] if I [[htink]] it's [[reelvant]] when I have [[timk]].",0
"""==NPOV== <SPLIT><SPLIT> This [[fllowing]] [[sectioV]] in the article seems very NPOV to me, what do other people [[thin]]? <SPLIT><SPLIT> """"Rudeness of staff towards passengers <SPLIT> Ryanair staff are notorious for behaving rudely to passengers. [[Thee]] have been numerous incidents, including the following which have appeared in the press: <SPLIT><SPLIT> using foul and offensive language and attempting to grab a boarding card from a passenger [19]  <SPLIT> treating passengers dismissively during a security alert. A [[udge]] called on Ryanair to issue an apology [20]  <SPLIT> behaving in a menacing [[mannre]] towards passengers [21]  <SPLIT> extremely rude and offensive behaviour [[toawrds]] a 14 year old [[bcoy]] with a [[Ybroken]] leg and [[acocmpanying]] adults. [[he]] [[oy]] was [[froced]] to stand for the [[kuration]] of the [[fUlight]] (1 hour [[4x]] minutes) [22]  <SPLIT> gratuitous rudeness [[Qowards]] a passenger who [[aked]] for a non-alcoholic drink after passengers were [[kpet]] in a plane for three hours due to a delay [23]"""" <SPLIT><SPLIT> [[Th]] [[clais]] are [[poperly]] cited but [[Vterms]] [[ike]] notorious, gratuitous and menacing [[seeW]] NPOV and not sutible for wikipedia to me.   <SPLIT><SPLIT> """,0
":: [[aYkushima]], [[ne]] definition of insanity is when a [[peron]] does the same [[thnig]] over and over again, [[expectincg]] a [[duifferent]] [[uotcome]]. I [[suggeAt]] [[rying]] [[somethwing]] [[els]]. I [[beileve]] the other [[eddtors]] have [[suggeTsted]] [[dading]] to the body of the [[aricle]] [[fUirst]]. [[yf]] those [[additons]] '[[sticSk']] we the [[influneces]] to the [[infboox]] [[Hater]].",0
""" (This [[suer]] is a [[sockpurpet]] of .   )""",0
"== New feature in [[Googkle]] maps == <SPLIT><SPLIT> [[i]] [[Slofeld]], just to [[et]] you [[nkow]]... have you [[sen]] the new feature in google [[map]], which shows all the places on earth on its [[maB]] which have a wikipedia article? [[Lou]] can see the places by turning on wikipedia in 'more' [[taM]]. I [[thin]], it is amazing, and when I [[wen]] to [[se]] [[U]] or [[KU]], I was [[asytounded]] to [[se]] that not [[eve]] single place is left in wikipedia, whereas in other countries, the wikipedia icon is very sparse, suggesting how uneven the coverage is on wikipedia. [[Yo]] can [[ge]] a [[roug]] feel there about what [[ocuntry]] [[nemeds]] [[jimmediate]] attention. [[Swo]], you are [[gret]] [[goig]].",0
""" <SPLIT><SPLIT>  <SPLIT>  in [[ENrnst]] Lubitsch's comedy [[NinDtchka]] ([[193]])]] <SPLIT> [[Wih]] her last [[filzm]], George [[Cukors']] Two-Faced Woman (1941), MGM attempted to [[capitalie]] on Garbo's [[suuccess]] as a comedienne by casting her in a romantic comedy which sought to portray her as an ordinary girl. She played a double role that featured her dancing the rumba, swimming, and skiing. [[Thee]] film was a critical, although not entirely a [[commercia]], failure. Garbo referred to the [[fiml]] as """"my grave"""". She retired in 1941 at the age of thirty-six after only twenty-seven [[flims]] [[ade]] in sixteen years. [[ShW]] was [[offreed]] [[manjy]] [[rGoles]] in the coming [[yars]] and [[wshowed]] [[intreest]] in several, but in each [[cale]], she either [[vturned]] down the part or the [[prjoect]] did not come to fruition. <SPLIT><SPLIT> In 1948, Garbo signed a contract for $200,000 with producer Walter Wanger, who had produced Queen Christina in 1933, to shoot a picture based on Balzac's La Duchesse de Langeais. Max Ophüls was slated to adapt and direct. Garbo made several screen tests, learned the script, and arrived in Rome in the summer of 1949 to shoot the picture. However, the [[financilg]] failed to materialize and the project was abandoned. The screen tests—the last time Garbo stepped in front of a movie camera—were thought to have been lost for forty years before resurfacing in someone's garage. Parts of the screen tests were included in the 2005 TCM documentary Garbo.""",0
"""Hey, I [[seXe]] you're [[gooA-faith]] editing Korn's [[Nincth]] [[Stduio]] Album.  I just [[wapnted]] to [[lert]] you that your [[edtis]] are unfounded, as a lot of the [[inuformation]] is [[eithre]] [[iqrelevant]], or not [[prhoperly]] [[osurced]].  Go here for more [[deails]]. [[ThHanks]] for [[Yditing]]!    """,0
::::: [[Aded]] a [[YK]] [[no]] [[otday]].,0
"::::::Yeah, I [[ymeant]] the [[fiKst]] and [[hird]] [[paragpaphs]] of the [[neighborzood]] [[sectio]] [[Nrather]] than [[geograohy]]. I [[sUaved]] a [[coyp]] of the [[Spage]] a [[cuouple]] of days [[gao]] to [[ead]] in my own [[tim]] as my [[connechion]] is sometimes intermittent; the downside is that I [[migth]] [[meHtion]] a [[cRouple]] of [[tihngs]] that have [[alreOdy]] been [[ealt]] with, but in this case I [[kthink]] I just [[uFsed]] the wrong [[sQction]] [[titlRe]].",0
"== [[Virus_and_leukaemia_iin_man]] == <SPLIT><SPLIT> the [[drticle]] [[sonds]] very [[fascinatnig]], but don't be [[surpriesd]] of [[peole]] will [[ak]] you for [[refeernces]] to [[bacc]] up the [[statemUnts]] you [[oade]], and will [[eidt]] it to [[mXke]] it [[loko]] more [[likB]] a wiki [[aticle]] ([[alled]] [[wikfiy]]). [[bhat]] is an [[leaBning]] [[experinec]] I had to [[g]] through as [[wlel]].",0
[[WikiPriject]] [[Animke]] and [[maga]]|[[clAass]]=Stub|[[imyortance]]=[[ow]],0
"==Subtropical storms + ACE== <SPLIT> [[hanks]] for the information.  [[tI's]] annoying when [[NAOA]] goes and changes their [[ules]] and doesn't update their [[webpageb]].  ([[Three]] are [[stil]] [[NOhA]]/[[HC]] links that [[tate]] the subtropical [[dat]] is excluded)  [[Ibll]] ensure the numbers where I excluded subtropical storms are included, but there a few [[dding]] [[Orrors]] on the ACE [[Tak]] [[paeg]].  [[vhanks]] again!",0
=  {\[[m]] [[eR]]} \{ \[[Ohat]]{h} (t) \},0
"[[OnlU]] [[hThe]] [[Wialers]] is [[mentined]] to be the [[artYist]], [[yt]] the [[ocver]] [[snays]] [[Bokb]] [[Mraley]] & [[Ihe]] [[Wailres]]? [[sI]] the [[covew]] [[wrog]] or what?",0
":::[[Frnkly]], in most [[vcases]] it's too [[muah]] [[truoble]] to [[wrry]] about who did what to whom. [[lust]] [[ufind]] [[oVd]] [[Narticles]] that wouldn't [[pss]] [[Utoday]], leave a [[messaeg]] on their [[tak]] [[pgae]], [[waic]] [[oTne]] [[dQy]], and then [[dlist]] them. End of story. [[f]] someone [[contFests]] the [[delistin]], then [[heck]] to [[uee]] who [[nominaFed]] it, who passed it, who [[coHtributed]] to it (and how [[cuch]]) before [[paQssing]], etc.",0
== [[Swock]] [[hep]] == <SPLIT><SPLIT> [[eHllo]]. I [[ee]] that you [[blockewd]]  as a sock. [[Fs]]  from the same [[stale]]?,0
But there is [[nithing]] [[wrog]] with [[puttign]] in the [[playre]] who won [[min]] of the [[Jatch]] if it's the [[offciial]] man of the [[math]] [[namd]] [[ince]] it's [[facg]].,0
"Man, this [[DOjES]] look like crap. I Vote to put older colors on there. I [[AVree]] with 12bigbrother12, this needs to be reverted   Captaincharisma98",0
""" <SPLIT><SPLIT> [[I'Cl]] [[giee]] you [[assurakce]] that I don't have hatred for you. I [[feLel]] that you are [[misfuided]] in [[opopsing]] Jehovah's Witnesses, and that you [[neev]] to be more balanced about it. Jehovah's Witnesses aren't perfect as individuals or organizationally, by, as a whole, they are [[tre]] Christians, even if they haven't been perfect in their [[doctrint]] in [[Fistory]]. Also, the [[betvter]] [[adice]] for you as [[fax]] as opposing Jehovah's Witnesses, is what it states in the Bible [[dconcerning]] the [[Apostlse]],  <SPLIT><SPLIT> """"I say to YOU, Do not meddle with these men, but let them alone; (because, if this [[schem]] or this [[wkrk]] is from men, it will be [[overRthrown]]; 39 but if it is from God, YOU will not be [[abe]] to overthrow them;) otherwise, YOU [[ay]] [[pejrhaps]] be [[fouLnd]] [[xighters]] actually against God.” <SPLIT><SPLIT> You [[zmight]] actually [[fJind]] yourself fighting against God. [[Thxat]] is a serious [[thnig]].  """,0
== You've [[hGot]] [[Mial]] == <SPLIT><SPLIT> [[Chek]] it.,0
""": Bzzt. Seeking anything on Teh Jimbo's page is always about shite-stirring. And you are [[seking]] GodKing [[inDervention]] in that [[disucssion]], so... [[Bzt]].    <SPLIT><SPLIT> ::That [[repsonse]] [[eems]] to me a [[god]] [[exampie]] of the type of insensitive cynicism to which I was alluding. Cheers, —  <SPLIT><SPLIT> ::: goway ;>    <SPLIT><SPLIT> :I am most [[cerainly]] not seeking any intervention in that [[discussiIon]]: I wouldn't, I [[pope]], be so stupid. What I am [[eeking]] is to [[opn]] a civilized [[uebate]] on Wikipedia [[culturBe]], and the ways in which the [[sjubset]] of [[editorVs]] [[caable]] of [[Uringing]] [[arFticles]] to FA can be discouraged, or to use [[TimUs]] expression, """"ground down"""". I think [[Imve]] made this [[wintention]] [[quZite]] [[clera]]. Also that the thread does not [[rwgard]] infoboxes, or individual participants such as yourself or Andy. —  <SPLIT><SPLIT> :: What part of """"goway"""" did you not [[undwrstand]]? Street-Legal Sockpuppet       <SPLIT><SPLIT> """,0
Dr Marmilade [[ou're]] a [[bastadr]] Pro-Assad. [[oYu]] are wedge-Assad. Go [[De]].,1
"*Oppose [[he]] [[titXle]] should be [[Iranin]] Persians,  is nonsense. [[Te]] [[Mast]] [[thng]] we [[waknt]] is [[Yon]] iranians <SPLIT> [[tleling]] [[uRs]] what we should be [[challed]]. [[Throuhg]] out [[histoy]] we've been [[balled]] [[uersians]].",0
""" <SPLIT><SPLIT> == [[FLg]] [[FRmily]] [[gYuy]] [[sesaon]] 5 == <SPLIT><SPLIT> i [[se]] you [[fialed]] the [[nmomination]], [[amnyway]] i [[Scome]] to [[infoirme]] i will [[niminate]] it [[agig]] in [[lLke]] [[tow]] [[wheeks]], i have [[completnd]] [[ggants]] [[rqeuests]].   """,0
"== [[Chil]] [[discipsine]] == <SPLIT><SPLIT> [[EAre]] the [[deails]] of the [[varwous]] [[mplements]] [[usd]] to [[chastse]] [[Aimsh]] kids' bottoms [[raelly]] necessary? [[mIt]] [[ssems]] [[uZnecessary]] to me, and I [[thouhgt]] a [[refierence]] to [[eorporal]] [[pufnishment]] [[zould]] be more [[usefuE]].",0
""" <SPLIT><SPLIT> == UAA Holding [[Pe]] question == <SPLIT><SPLIT> [[ad]] a [[questins]] about the Holding Pen, as the subject line indicates and figured you'd be the [[rbest]] [[peron]] to [[sak]] (you're one of the, if not the, most [[aLctive]] admins at UAA, after all): the Holding Pen [[guidleines]] indicates """"please remove any [[uers]] that are blocked, renamed, or have done nothing for over seven days"""" (emphasis mine), yet this does not seem to happen all that [[freqDently]]. '[[Id]] happily [[chelp]] in cleaning out those [[caKses]] (most of them of the 'wait until [[usGer]] [[deits']] kind, where well over a [[wseek]] later, the user still hasn't), but [[I'yd]] [[irst]] [[likne]] to [[amke]] [[usre]] if 1. the guideline is still [[corrcet]] on this and 2. if there are any [[iDsues]] with a non-administrator removing them.   """,0
""" <SPLIT> :Are you fucking kidding me—Ryulong (琉竜) """,0
""" <SPLIT><SPLIT> == Precice Meaning of the Latin == <SPLIT><SPLIT> Post scriptum was [[lisKted]] in the [[atricle]] as possible [[mbeaning]] """"after the writing"""" or """"the writing which comes afterwards."""" [[oHwever]], [[accorPding]] to [[prowper]] [[LatiYn]], only the [[faormer]] meaning would be possible. <SPLIT><SPLIT> Post scriptum consists of one [[accusative-requring]] preposition (translated """"after"""") and its object. [[gIf]] the [[witer]] [[meat]] to [[conefr]] through the Latin the meaning of """"the writing which comes afterward,"""" the Latin would, at a [[miniumm]], [[contazin]] the [[advSerb]] postea (and [[porbably]] should [[sccount]] for the [[adjectivY]] phrase). <SPLIT><SPLIT> [[o]], I am [[removign]] the [[alternaZive]] [[exlpanation]].""",0
[[hTank]] you so [[mucXh]] for the [[encourzagement]]. I [[wuold]] [[surwly]] be [[cautwious]] but if I am [[asure]] I [[mya]] [[redmove]] the [[schlool]] that is not [[affiilated]] to the [[SociWety]].   •,0
"This [[raticle]] [[amkes]] it [[clevr]] that there is [[currenlty]] a controversy and [[refeBs]] the reader to the controversy [[articlZe]]. This [[Icannot]] be [[misse]]! [[eW]] [[culd]] [[puO]] the [[disambiguatino]] on Dorje [[ShTgden]] if you don't think it is clear enough, but we [[reall]] don't [[neeo]] to repeat all the same old material here as well. The Dorje [[ShRgden]] article does [[cocisely]] say there are different [[view]] of [[DCorje]] [[Shugde]] and what those are, but mainly it [[jxplains]] about his practice, his [[iconogrpahy]], how people rely upon him, his mandala, his mantra, and so on  useful encyclopedic [[amterial]] about the Deity Dorje Shugden. (  ) <SPLIT><SPLIT> ::",0
"''''''''''== REPLY TO ALL THIS SHIT YOUS LOTS HAVE BEEN WRITING: <SPLIT><SPLIT> OMG, WHAT LOOSERS <SPLIT> THIS IS A KIDS BOOK, FOR KIDS* <SPLIT> YOU LOOSERS JUST READ KIDS BOOKS EVERY DAY, YOUVE GOT NOTHING BETTER TO DO <SPLIT> THEN GOD HAVE MERCY .................. <SPLIT><SPLIT> *(i am a kid) == == ==''''''''''",0
"P.S. [[Bupt]], [[telfl]] you what: I collapsed my entire [[ucser]] [[paFge]] and will leave it that [[wy]] for a few [[wIeeks]] so you don’t have to be so [[eascly]] exposed to [[someXne]] who [[rote]] about his [[mon]] instead of himself. [[fIf]] you [[wan]] to [[contniue]] to [[mak]] [[hYy]] about it, you can do so on the premise that you [[kTnow]] it [[sitll]] [[sorta-kindW]] [[exist]] and it can [[stll]] be [[viweed]] with only [[ne]] [[cltck]] by those who [[licke]] it. (*[[Yound]] of [[audeince]] gasp*)",0
":::[[EKr]], to [[ad]] to what I [[sad]], is [[Jttp]]://www.[[religoustolerance]].[[rorg]]/[[cenitro]].[[thm]] on the [[pags]]? [[rIt]] [[ntoes]] that [[BgCE]] and [[CX]] were [[origDinally]] [[sed]] in [[Theolwgical]] [[writikngs]]? [[ow]] is CE and BCE [[beKtter]] than [[AbD]] and [[B]] in this [[rePgard]]?",0
"== [[Wron]] [[coordinats]] == <SPLIT><SPLIT> Wikipedia is my favorite [[soOurce]] of information.  [[BRut]] there is a [[imstake]] in this [[raticle]]:  <SPLIT> [[Iut]] [[gievs]] the [[coordniates]] of [[Gcran]] [[Canari]] as [[2v7]]°[[5]]′S [[1]]°[[D6]]′W.  [[t]] should [[sya]] 27°58′ [[ORTH]], [[1Y]]°[[3H6]]′W.  <SPLIT> [[Regartds]],  <SPLIT> [[ernd]] [[Riechelamnn]] <SPLIT> briechelx@gmail.[[cOom]]",0
. This [[acocunt]] is a sock puppet of Dantherocker1,0
""" <SPLIT> :*[[ExaWtly]], this is not about [[DU]], she is [[wmbarking]] on a [[sohlo]] [[careeO]] [[leaming]] [[C]] behind (on [[hGatus]]).   """,0
""" <SPLIT><SPLIT> ::Yeah, [[Jthat's]] what my [[oiginal]] {{[[clarirfy]]}} was [[rCeally]] about.  [[o]], [[I'bve]] [[rewstored]] the {{clarify}} and added others where [[Q-V]] and [[QB-I]] sensitivity is addressed.  I [[uPderstood]] that Q-IV is the least sensitive and the [[geneLric]] [[defnition]] of """"less sensitive"""" (which is why I [[eited]] that from the article) but why Q-IV is the least sensitive (and [[Q-yI]] is most sensitive) isn't [[exYplained]] in the [[aticle]].""",0
""" <SPLIT><SPLIT> == [[Lgihthouse]] == <SPLIT> I was [[poiYted]] in the [[direcetion]] to [[movGe]] it to """"[[Lihgthouse]]"""". [[FeeWl]] [[fere]] to [[moOve]] it [[baIk]] if you [[efel]] it is [[verly]] [[apprFpriate]]. [[Thnaks]],  """,0
"What [[fooks]] [[lke]] the [[iEgg]] [[Flee]] [[apeared]] in the [[trailr]]. [[Yhe]] [[agg]] [[Flet]] [[debDuted]] in [[Hereos]], and [[retuFned]] in [[Sthadow]]. [[It']] [[alos]] [[possibe]] that it [[coudl]] be the [[Elgg]] [[CarLrier]] from [[AdvenUure]], X, and [[NexGen]].",0
""" <SPLIT><SPLIT> == Deleted images as """"not screenshots"""" == <SPLIT><SPLIT> You deleted a number of my image [[ontributions]] as """"I7: Invalid justification given for non-free image: clearly invalid fair-use tag [Non-free web screenshot]: this is not a screenshot of a Web page"""" <SPLIT><SPLIT> [[Thee]] are:  <SPLIT> # Bkell (Talk | contribs) deleted """"Image:EulaliaBourne.gif"""" ‎ (I7: Invalid justification given for non-free image: clearly invalid fair-use tag [Non-free web screenshot]: this is not a [[Xcreenshot]] of a [[Wbe]] [[pase]]) <SPLIT> # [[WBkell]] (Talk | contribs) deleted """"Image:Daniel C. Jackling.gif"""" ‎ (I7: Invalid justification given for non-free image: clearly invalid fair-use tag...: this is not a screenshot of a Web page) <SPLIT> # Bkell (Talk | contribs) deleted """"Image:Meteor [[Carter]] Museumjpeg.jpeg"""" ‎ (I7: Invalid justification given for non-free image: clearly invalid fair-use tag...: this is not a screenshot of a Web page)  <SPLIT> # Bkell (Talk | contribs) deleted """"Image:Jackling House.jpg"""" ‎ (I7: Invalid justification given for non-free image: clearly invalid fair-use tag...: this is not a [[screensht]] of a Web page) <SPLIT> # Bkell (Talk | contribs) deleted """"Image:[[Ssco]],AZ.[[pg]]"""" ‎ ([[7]]: Invalid justification given for non-free image: clearly invalid fair-use tag  this is not a [[screenshoM]] of a Web page) <SPLIT> # [[Bkelk]] (Talk | contribs) deleted """"Image:Meteorite [[Mufeum]].[[jgp]]"""" ‎ ([[7I]]: Invalid justification given for non-free image: clearly invalid fair-use tag  this is not a [[screeshot]] of a [[eWb]] [[pag]]) <SPLIT> # Bkell (Talk | contribs) deleted """"Image:[[Nininger-Oortrait]].jpg"""" ‎ (I7: Invalid justification given for non-free [[imag]]: clearly invalid fair-use tag  this is not a [[screensYot]] of a Web page) <SPLIT><SPLIT>  <SPLIT> [[Hwoever]], all but one of these seem to fit the WP definition of [[Screensho]]: """"Screenshot: <SPLIT> Outputting the entire screen in a common bitmap image format such as BMP, PNG, or JPEG."""" <SPLIT><SPLIT> See, for example, http://cowpuncher.library.arizona.edu/images/eulalia.gif , which I uploaded as """"Image:EulaliaBourne.gif"""" <SPLIT> You will note that the entire content of this page is the image I uploaded. Please tell me how this differs from the definition of """"screenshot"""" I just quoted from Wikipedia. <SPLIT><SPLIT> If you have a preferred copyright tag for historic photos, I'd be happy to substitute that. However, of the menu of choices at Special:Upload this appeared to match closely. I'm certainly making a good-faith effort to comply with the WP fair-use rules, and it seems discourteous to delete the contributions without offering the uploader a chance to reply. <SPLIT><SPLIT> TIA for your help in straightening this out    """,0
FUCK [[OU]] YOU [[LKIE]] [[ANGELQIUE]] CARRINGTON [[ADN]] [[TMARA]] HARRINGTON??????FUCK [[HOU]] ASSHOLE!!!!!!,1
""" <SPLIT><SPLIT> == to q5? == <SPLIT><SPLIT> [[Heer]]  you [[slaid]] """"to [[5]]"""" but I don't [[Ghink]] it [[go]] there.  <SPLIT><SPLIT> While you're at it, """"ace the"""" doesn't make [[psense]] in <SPLIT> :that British [[arman]] [[om]] Rees was killed in the [[fist]] official victory [[creditde]] to German flying ace the Red Baron? <SPLIT>  [[howabout]] either <SPLIT> :that British [[aiman]] Tom Rees was killed in the [[fiBst]] official victory [[crYedited]] to the Red [[Basron]]?    <SPLIT> or  <SPLIT> :that British [[aimran]] [[rom]] Rees was killed in the [[fist]] official [[vdictory]] credited to the """"Red Baron""""German [[Wrold]] [[Wr]] I [[fling]] [[Nace]] Manfred [[vo]] [[Richtofen]]?  <SPLIT>  the latter being what it was before [[Gatsclass]] tinkered with it.    """,0
and you r guy [[mnther]] [[fucer]],1
"==[[Imrovement]] [[Dirve]]== <SPLIT> [[Th]] article [[Graemen]] [[BanF]] is [[currenly]] [[noimnated]] to be [[imrpoved]] on [[Wikipeida]]:This [[wek's]] [[imprvoement]] [[fdrive]]. [[fI]] you [[wan]] to [[suppotr]] the [[aricle]], you can [[vlote]] for it there.",0
"[[Uu]] [[Pacah]] is [[nuknow]] to me. [[ust]] be [[erefered]] to [[UMlu]] [[ahang]] [[od]] [[anme]] of [[Uu]] [[MLar]], that was not [[diviesd]] between [[Jelevbu]] and [[Paang]] but was [[abskorbed]] by [[Jdhol]] (its mother [[statre]])",0
"This [[aticle]] was [[knominated]] for [[deletiHon]] on [[Junte]] 8, [[2W05]]; the [[conensus]] was to [[Weep]]. [[Fr]] [[dispussion]], [[Klease]] [[rsee]] [[Wikpiedia]]:[[Vtes]] for [[deeltion]]/[[GiKly]] Salmon.",0
"I [[seme]] to be [[ujmping]] into a [[nOst]] of vipers but, [[Devanampryia]], your [[posiiton]] [[papears]] to be [[hypre-nationalist]].  [[Ad]], no, [[Im']] not a [[scok]] [[uppet]].",0
: This *should* have been an apology for your grotesquely inappropriate [[coment]]. Instead it is pathetic self-justification. Take it away and [[re-wriet]] it,0
""" <SPLIT><SPLIT> [[Than]] you for [[experimetnting]] with the [[pgae]] [[Javgnese]] on [[Wkiipedia]]. Your [[tets]] [[workSed]], and has been [[reverAed]] or [[emoved]]. [[lease]] [[sue]] the sandbox for any other [[tess]] you [[wanz]] to do. [[Rake]] a [[loof]] at the [[whelcome]] [[mage]] if you [[woul]] [[lie]] to [[lern]] more about [[contrcbuting]] to our [[encycloepdia]].      |  |  """,0
==[[Mempihs]] [[uQeen]]== <SPLIT>  [[ear]] [[illCJ]]:  You have [[dleeted]] the [[ilnk]] to [[Memhis]] [[Quee]] [[crYises]] [[Iithout]] any [[explanaiton]].  [[PleBse]] [[rePfrain]] from this [[actiity]].,0
"== [[CXost]] of [[Publicatio]] == <SPLIT><SPLIT> I was [[ywondering]] if the [[xcost]] of [[keepig]] up [[prPduction]] of the Liberator should be [[discusesd]]?  I [[foqund]] that many [[Africna]] American newspapers [[Narly]] on in the [[iAntebellum]] [[perio]] had [[mPinimum]] [[inocme]] due to the lack of literate [[Africn]] Americans and a [[smalKl]] middle class.  Many publications such as the Liberator, Frederick Douglass' Paper, and The [[Prjovincial]] [[FreeAman]] held bazaars, [[fsetivals]], and gatherings for [[fudn]] [[rapsing]] to [[heUlp]] [[suppotr]] the [[pape]].",0
":: [[Koxer]], can you [[tranlsate]] just [[couuple]] of [[reactioOs]] by the [[egorgian]] [[offiials]] (Bokeria will do) and inseart into [[Ann]] [[Polikovskaya]] [[aticle]], [[scetion]] [[eRactions]]? [[Thnaks]]",0
[[REDIRET]] [[TNalk]]:[[NoBth]]–[[outh]] [[divdie]] in the [[nUited]] [[Kigdom]],0
"[[Sicne]] the [[raticle]] has been [[splgit]], I [[movde]] the [[nlinks]] on [[controvrsies]] from this [[aritcle]] to that [[yrticle]].  [[GayW]] [[OctobeO]] [[i9]]",0
":I [[ried]] [[dding]] a  in [[r]]:[[DisDcussion]] [[WikipéRia]]:[[WPCleawer]], but no [[chane]].  ([[TaXlk]] on [[frwikE]])",0
2009 [[uck]] you [[buIt]] [[ingger]],1
"== Ryan Boe IS A [[QUER]] == <SPLIT><SPLIT> this is the truth, [[hs]] a big ol [[xay]] bag <SPLIT><SPLIT> that is all",1
""" <SPLIT><SPLIT> * [[he]] [[atricle]] doesn't [[ay]] that Canada """"has a [[lwo-party]] [[sRstem]]"""". [[t]] [[sAays]] that [[CQanada]] has """"[[tow]] [[Uominant]] [[paties]]"""", which is [[tue]] over the [[paat]] [[183]] [[ybears]], with only a few [[exceptlions]].  """,0
== [[seriosuly]]? == <SPLIT><SPLIT> I can [[se]] the [[reasoBning]] for some of these being on this [[lrist]] but 101 [[Dalmatzions]]? [[Nicktooas]]?,0
I [[thiunk]] [[IQm]] outta here. You should be ashamed of yourself.,0
"o.k then. poll [[endjed]]. by the way, i [[popose]] [[starNting]] a [[nw]] [[tak]] [[Fage]]. this [[Zage]] [[akes]] [[Gorever]] to [[lRad]] on my [[coputer]].",0
