"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"Fair enough  Was just a thought in reaction to another editor wanting to link to 25 different sections of the same article in a navbox","Fair enough  Was just a thought in reaction to another editor wanting to link to 25 different sections of the same article in a navbox",0.05773121118545532,0.05773121118545532,0,0,0,385,"Failed"
"The article contains two different dates and is internally contradictory Please just pick one for the time being and lets not have ourselves look like complete idiots","The article contains two different dates and is internally contradictory Please just pick one for the time being and lets not have ourselves look like complete idiots",0.9422688484191895,0.9422688484191895,0,0,1,1,"Skipped"
"with reservations  <SPLIT><SPLIT> The very least this table needs is an explanation of what with reservations actually means If it means what I think it means the UK entry is wrong anyway as the UK and the crown dependencies all operate a derogation from Article 5","with reservations  <SPLIT><SPLIT> The very least this table needs is an explanation of what with reservations actually means If it means what I think it means the UK entry is wrong anyway as the UK and the crown dependencies all operate a derogation from Article 5",0.05773121118545532,0.05773121118545532,0,0,0,659,"Failed"
"Awesome Thank you so much","Awesome Thank you so much",0.05773121118545532,0.05773121118545532,0,0,0,92,"Failed"
"Here is another link  [[I]] think you guys are talking about the same incident I was surprised that this is not mentioned in many places covering the topic What I see is someone poking some object into someones ass through his trousers and I see blood around the hole in the trousers I understand though that due to the low quality of the images not everybody agrees on what is actually seen Nevertheless in my view the footage necessitates this article to at least mention that some footage seem or something like this to show that gadaffi was subjected to some kind of torture by his capturers","Here is another link  [[me]] think you guys are talking about the same incident I was surprised that this is not mentioned in many places covering the topic What I see is someone poking some object into someones ass through his trousers and I see blood around the hole in the trousers I understand though that due to the low quality of the images not everybody agrees on what is actually seen Nevertheless in my view the footage necessitates this article to at least mention that some footage seem or something like this to show that gadaffi was subjected to some kind of torture by his capturers",0.05773115158081055,0.05773121118545532,0,0,0,1651,"Failed"
"This article completely misses the point so I am rewriting it","This article completely misses the point so I am rewriting it",0.05773121118545532,0.05773121118545532,0,0,0,143,"Failed"
"[[C]] R Freud  <SPLIT><SPLIT> I think the C R Freud named in the table of winning contestants is Clement Freud the raconteur critic and former Liberal MP His Wikipedia entry doesnt refer to participation in the air race however Can anyone confirm","[[ch]] R Freud  <SPLIT><SPLIT> I think the C R Freud named in the table of winning contestants is Clement Freud the raconteur critic and former Liberal MP His Wikipedia entry doesnt refer to participation in the air race however Can anyone confirm",0.05773115158081055,0.05773121118545532,0,0,0,668,"Failed"
"[[background]] arranged by David Carroll","[[ancestry]] arranged by David Carroll",0.05773115158081055,0.05773121118545532,0,0,0,86,"Failed"
"Y6R888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888999999999999999999999999999999999999999999988888888887777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777HHYFHGHFHFDHGFHGUFHGHUFHGUFHGUHUGHUFHGUFHUGU                     [[POOP]] IUNJC","Y6R888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888999999999999999999999999999999999999999999988888888887777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777HHYFHGHFHFDHGFHGUFHGHUFHGUFHGUHUGHUFHGUFHUGU                     [[BOOGERS]] IUNJC",0.05773115158081055,0.05773121118545532,0,0,0,51,"Failed"
"My advice to you would be to take your criticisms to an admin in which case show them what you wrote show them whats been written here and let them decide But please refrain from editing the article yourself as it appears you and your friends clearly have an axe to grind","My advice to you would be to take your criticisms to an admin in which case show them what you wrote show them whats been written here and let them decide But please refrain from editing the article yourself as it appears you and your friends clearly have an axe to grind",0.05773121118545532,0.05773121118545532,0,0,0,751,"Failed"
"Not sourced at all eh  also <SPLIT><SPLIT>  <SPLIT><SPLIT> How do you deal with receiving death threats <SPLIT><SPLIT> I never let it weigh me down I have a job to do Overwhelmingly the people of Ireland support the peace process There are unionists who have tried to bring it down there are people associated with small unrepresentative armed groups on the republican side who are also trying to destroy it Im going to do everything in my power to ensure that they dont succeed <SPLIT><SPLIT> As for twisted I reported the facts that McGuiness is now targeted by the IRA reality","Not sourced at all eh  also <SPLIT><SPLIT>  <SPLIT><SPLIT> How do you deal with receiving death threats <SPLIT><SPLIT> I never let it weigh me down I have a job to do Overwhelmingly the people of Ireland support the peace process There are unionists who have tried to bring it down there are people associated with small unrepresentative armed groups on the republican side who are also trying to destroy it Im going to do everything in my power to ensure that they dont succeed <SPLIT><SPLIT> As for twisted I reported the facts that McGuiness is now targeted by the IRA reality",0.05773121118545532,0.05773121118545532,0,0,0,1437,"Failed"
"They clutter the article perhaps the reference to them should be deleted too Ill look into it As for the order of the flags I would have thought it obvious  <SPLIT> Firstly the Irish State has been robbed of the use of its official name IRELAND by certain Wiki editors then there are repeated attempts to have the Union Jack appear as the toplargestfirst flag to appear in the article titled IRELAND <SPLIT> Enough is enough as they say he last time I edited the flags I had SonyYouth remove my edits and refer to them as vandalism Though they were factually correct So spam is mild","They clutter the article perhaps the reference to them should be deleted too Ill look into it As for the order of the flags I would have thought it obvious  <SPLIT> Firstly the Irish State has been robbed of the use of its official name IRELAND by certain Wiki editors then there are repeated attempts to have the Union Jack appear as the toplargestfirst flag to appear in the article titled IRELAND <SPLIT> Enough is enough as they say he last time I edited the flags I had SonyYouth remove my edits and refer to them as vandalism Though they were factually correct So spam is mild",0.05773121118545532,0.05773121118545532,0,0,0,1442,"Failed"
"Who named it [[Gruel]]  <SPLIT><SPLIT> The worm appears to call itself or its author killerguate Why then is it called gruel Why not killerguate","Who named it [[Borscht]]  <SPLIT><SPLIT> The worm appears to call itself or its author killerguate Why then is it called gruel Why not killerguate",0.05773115158081055,0.05773121118545532,0,0,0,244,"Failed"
"Wikipedia talkArticles for creationAscents of James  <SPLIT><SPLIT> With respect those sources are fine  I checked them myself Would you please go ahead and do whatever is needed to create this article  Ive unsalted it Thanks","Wikipedia talkArticles for creationAscents of James  <SPLIT><SPLIT> With respect those sources are fine  I checked them myself Would you please go ahead and do whatever is needed to create this article  Ive unsalted it Thanks",0.05773121118545532,0.05773121118545532,0,0,0,491,"Failed"
"I started a discussion at Wikipedia talkWikiProject FilmsStyle guidelinesHow many actors in Cast section  Is that what youre talking about  Im with you on keeping fake stars out of the infobox but it would be good to have some decent guidelines","I started a discussion at Wikipedia talkWikiProject FilmsStyle guidelinesHow many actors in Cast section  Is that what youre talking about  Im with you on keeping fake stars out of the infobox but it would be good to have some decent guidelines",0.05773121118545532,0.05773121118545532,0,0,0,599,"Failed"
"27 September 2006  <SPLIT><SPLIT> The edit you made to August 18 this revision constitutes vandalism and has been reverted If you are interested in making useful contributions see the welcome page and the introduction to editing However please do not continue to vandalise pages such edits will be reverted and you will be blocked from further editing","27 September 2006  <SPLIT><SPLIT> The edit you made to August 18 this revision constitutes vandalism and has been reverted If you are interested in making useful contributions see the welcome page and the introduction to editing However please do not continue to vandalise pages such edits will be reverted and you will be blocked from further editing",0.05773121118545532,0.05773121118545532,0,0,0,872,"Failed"
"Added my comment","Added my comment",0.05773121118545532,0.05773121118545532,0,0,0,61,"Failed"
"A [[pic]] inertial circles  <SPLIT><SPLIT>  I dont know if this helps but I drew a picture of various inertial circles The program to draw it in IDL is at httpwwwantarcticaacukmetwmccorpro Disclaimer done is a hurry uses crude timestepping etc etc  122938 20050824 UTC","A [[crest]] inertial circles  <SPLIT><SPLIT>  I dont know if this helps but I drew a picture of various inertial circles The program to draw it in IDL is at httpwwwantarcticaacukmetwmccorpro Disclaimer done is a hurry uses crude timestepping etc etc  122938 20050824 UTC",0.05773115158081055,0.05773121118545532,0,0,0,524,"Failed"
"This is an interesting phenomenon but its not directly related to the conflict My guess is that its Israel learning lessons from the preJanuary18th fighting but thats not said in the source and even if it were it wouldnt be sufficiently relevant to warrant being in the main article Looks like possible material for the media article though","This is an interesting phenomenon but its not directly related to the conflict My guess is that its Israel learning lessons from the preJanuary18th fighting but thats not said in the source and even if it were it wouldnt be sufficiently relevant to warrant being in the main article Looks like possible material for the media article though",0.05773121118545532,0.05773121118545532,0,0,0,847,"Failed"
"Support agree that this is the pirimary topic","Support agree that this is the pirimary topic",0.05773121118545532,0.05773121118545532,0,0,0,137,"Failed"
"[[After]] this passes Im gonna push for UFOUFO allegations White supremacyWhite supremacy fallacy Black SupremacyBlack supremacy [[bollocks]] DolchstosslegendeDolchstosslegende bullsh Abduction phenomenonAbduction phenomenon horsesh and Towel dayTowel day but who gives a damn Read WPNAME and off with this issue","[[Backside]] this passes Im gonna push for UFOUFO allegations White supremacyWhite supremacy fallacy Black SupremacyBlack supremacy [[fucking]] DolchstosslegendeDolchstosslegende bullsh Abduction phenomenonAbduction phenomenon horsesh and Towel dayTowel day but who gives a damn Read WPNAME and off with this issue",0.05773115158081055,0.9680877327919006,0,1,0,268,"Successful"
"Nitrogen laser  <SPLIT><SPLIT> Hello <SPLIT> I have many pictures from my DIY TEA air laser If you find any interesting you can use it","Nitrogen laser  <SPLIT><SPLIT> Hello <SPLIT> I have many pictures from my DIY TEA air laser If you find any interesting you can use it",0.05773121118545532,0.05773121118545532,0,0,0,314,"Failed"
"Shonen Its pretty obvious its a guys show Horny males going after hot girls doesnt really make girls the target audience","Shonen Its pretty obvious its a guys show Horny males going after hot girls doesnt really make girls the target audience",0.05773121118545532,0.05773121118545532,0,0,0,563,"Failed"
"Thanks  <SPLIT><SPLIT> for that nonadmin close Hed asked on my talk page for advice recently about standing and got a resounding not yet from me MelanieN and whatever name The Panda was using I believe he was told the same by others on their pages You put it very well","Thanks  <SPLIT><SPLIT> for that nonadmin close Hed asked on my talk page for advice recently about standing and got a resounding not yet from me MelanieN and whatever name The Panda was using I believe he was told the same by others on their pages You put it very well",0.05773121118545532,0.05773121118545532,0,0,0,664,"Failed"
"Disambiguation  <SPLIT><SPLIT> Hi I noticed you added an entry to the CIA disambiguation page  disambiguation page entries should follow a certain style set out in MosDP I changed your edit to reflect this Thanks","Disambiguation  <SPLIT><SPLIT> Hi I noticed you added an entry to the CIA disambiguation page  disambiguation page entries should follow a certain style set out in MosDP I changed your edit to reflect this Thanks",0.05773121118545532,0.05773121118545532,0,0,0,570,"Failed"
"wtf r yall talking about norma jean is metalcoremathcore  metalcore is metal    Seth4000","wtf r yall talking about norma jean is metalcoremathcore  metalcore is metal    Seth4000",0.05773121118545532,0.05773121118545532,0,0,0,94,"Failed"
"Your opinion on kumon  <SPLIT><SPLIT> I hate it","Your opinion on kumon  <SPLIT><SPLIT> I hate it",0.9422688484191895,0.9422688484191895,0,0,1,1,"Skipped"
"Yes Ive been told there are many WPRBI","Yes Ive been told there are many WPRBI",0.05773121118545532,0.05773121118545532,0,0,0,133,"Failed"
"Of course there was discrimination even there is discrimination today I like one thing about Islam its laws were practical at that time Do you really think Muhammad could have established modern human rights at that time <SPLIT><SPLIT> Good boy if you believe that the Bible has indeed prophecied Muhammad here then you might want to read what this person is supposed to do  <SPLIT><SPLIT>  13 The LORD will march out like a mighty man <SPLIT>        like a warrior he will stir up his zeal <SPLIT>        with a shout he will raise the battle cry <SPLIT>        and will triumph over his enemies <SPLIT><SPLIT>  14 For a long time I have kept silent <SPLIT>        I have been quiet and held myself back <SPLIT>        But now like a woman in childbirth <SPLIT>        I cry out I gasp and pant <SPLIT><SPLIT>  15 I will lay waste the mountains and hills <SPLIT>        and dry up all their vegetation <SPLIT>        I will turn rivers into islands <SPLIT>        and dry up the pools <SPLIT><SPLIT>  16 I will lead the blind by ways they have not known <SPLIT>        along unfamiliar paths I will guide them <SPLIT>        I will turn the darkness into light before them <SPLIT>        and make the rough places smooth <SPLIT>        These are the things I will do <SPLIT>        I will not forsake them <SPLIT><SPLIT>  17 But those who trust in idols <SPLIT>        who say to images You are our gods <SPLIT>        will be turned back in utter shame","Of course there was discrimination even there is discrimination today I like one thing about Islam its laws were practical at that time Do you really think Muhammad could have established modern human rights at that time <SPLIT><SPLIT> Good boy if you believe that the Bible has indeed prophecied Muhammad here then you might want to read what this person is supposed to do  <SPLIT><SPLIT>  13 The LORD will march out like a mighty man <SPLIT>        like a warrior he will stir up his zeal <SPLIT>        with a shout he will raise the battle cry <SPLIT>        and will triumph over his enemies <SPLIT><SPLIT>  14 For a long time I have kept silent <SPLIT>        I have been quiet and held myself back <SPLIT>        But now like a woman in childbirth <SPLIT>        I cry out I gasp and pant <SPLIT><SPLIT>  15 I will lay waste the mountains and hills <SPLIT>        and dry up all their vegetation <SPLIT>        I will turn rivers into islands <SPLIT>        and dry up the pools <SPLIT><SPLIT>  16 I will lead the blind by ways they have not known <SPLIT>        along unfamiliar paths I will guide them <SPLIT>        I will turn the darkness into light before them <SPLIT>        and make the rough places smooth <SPLIT>        These are the things I will do <SPLIT>        I will not forsake them <SPLIT><SPLIT>  17 But those who trust in idols <SPLIT>        who say to images You are our gods <SPLIT>        will be turned back in utter shame",0.05773121118545532,0.05773121118545532,0,0,0,2994,"Failed"
"Categories <SPLIT> [[Please]] be more careful about adding categories to articles They need to be fully supported by sourced material in the articles for example dont add someone to the fraudster category unless theyve been convicted of fraud Dont add any individuals to the racism category Also adding or deleting categories is not a type of minor edit Please dont mark them as such","Categories <SPLIT> [[Appealed]] be more careful about adding categories to articles They need to be fully supported by sourced material in the articles for example dont add someone to the fraudster category unless theyve been convicted of fraud Dont add any individuals to the racism category Also adding or deleting categories is not a type of minor edit Please dont mark them as such",0.05773115158081055,0.05773121118545532,0,0,0,1229,"Failed"
"December 2014 UTC <SPLIT> Support removal of the sentence from the lead The lead is a summary and have a long cherry picked quote that describes the proverbial glass as half empty instead of half full is inappropriate in the lead and creates POV    Talk   1728 23","December 2014 UTC <SPLIT> Support removal of the sentence from the lead The lead is a summary and have a long cherry picked quote that describes the proverbial glass as half empty instead of half full is inappropriate in the lead and creates POV    Talk   1728 23",0.05773121118545532,0.05773121118545532,0,0,0,729,"Failed"
"Sandy What a [[bitch]]","Sandy What a [[arsehole]]",0.031912267208099365,0.9422688484191895,1,0,1,53,"Successful"
"Also u may add Jund alSham to the list","Also u may add Jund alSham to the list",0.05773121118545532,0.05773121118545532,0,0,0,111,"Failed"
"Yes I was taking a dig at you there  But in the most mild of ways and you took the baitas you have previously demonstrated you respond only to what is convenient  Your use of hypocrisy here is motivated by the assumption that users of these pages are preoccupied with them  There is no more reason to assume that an occasional user has multiple monikers than there is to assume that a frequent user does not have multiple monikers  But you seem not to get the point about erroneous assumptions   And among other things you clearly dont know the difference between an assertion based on factual information and the deriving of a conclusion  But lets put that aside and look at your presentation of the birth issue in a nonbirth section <SPLIT><SPLIT> Heaven and earth society overseas travel <SPLIT> A Heaven and Earth Society sect known as Tiandihui has been around for a long time41 The group has also been referred to as the three cooperating organizations as well as the triads41 Sun Yatsen mainly used this group to leverage his overseas travels to gain further financial and resource support for his revolution41 <SPLIT><SPLIT> According to Lee Yunping chairman of the Chinese historical society Sun needed a certificate to enter the United States at a time when the Chinese Exclusion Act of 1882 would have otherwise blocked him42 However on Suns first attempt to enter the US he was still arrested42 He was later bailed out after 17 days42 In March 1904 while residing in Kula Maui Sun Yatsen obtained a Certificate of Hawaiian Birth issued by the Territory of Hawaii stating that he was born in the Hawaiian Islands on the 24th day of November AD 18704344 He renounced it after it served its purpose to circumvent the Chinese Exclusion Act of 188244 Official files of the United States show that Sun had United States nationality moved to China with his family at age 4 and returned to Hawaii 10 years later45 <SPLIT><SPLIT> Several things here  1  Concerning the expedience interpretation you cite two people  one is an anthropologist who wrote a general book about Macao  He is definitely not a Sun scholar   The mention of this issue in his book is incidental but you cite that singular reference three times  2  The other person is not a historian  She was a civil servant in San Francisco for 30 years and the publication that is cited is ideologically bent toward the KMT which takes Suns purity as essential to the sacred postion he holds among the proChina advocates  3  You then draw a conclusion for the reader based upon original research He renounced it after it served its purpose to circumvent the Chinese Exclusion Act of 1882  In other words you put this information into a context that you are comfortable with   <SPLIT><SPLIT> Lets also look at the history of the wikiwar  the birth information had been there for a long time until you changed it  In other words you started the war  Why didnt you start with the talk page especially since the talk page had already dealt with this issue  As for how many people endorse your view and how many endorse Taichis this page has many followers but only you your alter and the wiki editor who clearly knows nothing about the case got involved   <SPLIT><SPLIT> A few more things  if an editor decides to block anyone he or she should block all parties to this recent dispute  Use a single not a double standard  Also check the history of edits and the history of what was said and when it was said in the talk section before rendering judgment as to who is the troublemaker","Yes I was taking a dig at you there  But in the most mild of ways and you took the baitas you have previously demonstrated you respond only to what is convenient  Your use of hypocrisy here is motivated by the assumption that users of these pages are preoccupied with them  There is no more reason to assume that an occasional user has multiple monikers than there is to assume that a frequent user does not have multiple monikers  But you seem not to get the point about erroneous assumptions   And among other things you clearly dont know the difference between an assertion based on factual information and the deriving of a conclusion  But lets put that aside and look at your presentation of the birth issue in a nonbirth section <SPLIT><SPLIT> Heaven and earth society overseas travel <SPLIT> A Heaven and Earth Society sect known as Tiandihui has been around for a long time41 The group has also been referred to as the three cooperating organizations as well as the triads41 Sun Yatsen mainly used this group to leverage his overseas travels to gain further financial and resource support for his revolution41 <SPLIT><SPLIT> According to Lee Yunping chairman of the Chinese historical society Sun needed a certificate to enter the United States at a time when the Chinese Exclusion Act of 1882 would have otherwise blocked him42 However on Suns first attempt to enter the US he was still arrested42 He was later bailed out after 17 days42 In March 1904 while residing in Kula Maui Sun Yatsen obtained a Certificate of Hawaiian Birth issued by the Territory of Hawaii stating that he was born in the Hawaiian Islands on the 24th day of November AD 18704344 He renounced it after it served its purpose to circumvent the Chinese Exclusion Act of 188244 Official files of the United States show that Sun had United States nationality moved to China with his family at age 4 and returned to Hawaii 10 years later45 <SPLIT><SPLIT> Several things here  1  Concerning the expedience interpretation you cite two people  one is an anthropologist who wrote a general book about Macao  He is definitely not a Sun scholar   The mention of this issue in his book is incidental but you cite that singular reference three times  2  The other person is not a historian  She was a civil servant in San Francisco for 30 years and the publication that is cited is ideologically bent toward the KMT which takes Suns purity as essential to the sacred postion he holds among the proChina advocates  3  You then draw a conclusion for the reader based upon original research He renounced it after it served its purpose to circumvent the Chinese Exclusion Act of 1882  In other words you put this information into a context that you are comfortable with   <SPLIT><SPLIT> Lets also look at the history of the wikiwar  the birth information had been there for a long time until you changed it  In other words you started the war  Why didnt you start with the talk page especially since the talk page had already dealt with this issue  As for how many people endorse your view and how many endorse Taichis this page has many followers but only you your alter and the wiki editor who clearly knows nothing about the case got involved   <SPLIT><SPLIT> A few more things  if an editor decides to block anyone he or she should block all parties to this recent dispute  Use a single not a double standard  Also check the history of edits and the history of what was said and when it was said in the talk section before rendering judgment as to who is the troublemaker",0.05773121118545532,0.05773121118545532,0,0,0,8677,"Failed"
"PETA is just a bunch of stupid smelly dumbasses that believe that they are just like animalswhich is the gayest thing ever but most animals are carnivors so their arguemenr is s","PETA is just a bunch of stupid smelly dumbasses that believe that they are just like animalswhich is the gayest thing ever but most animals are carnivors so their arguemenr is s",0.9422688484191895,0.9422688484191895,0,0,1,1,"Skipped"
"Tagged as lacking sources  <SPLIT><SPLIT> Ive tagged this article as it does present claim about the article object without sufficient sources The claims are found under Club career and are rather negative","Tagged as lacking sources  <SPLIT><SPLIT> Ive tagged this article as it does present claim about the article object without sufficient sources The claims are found under Club career and are rather negative",0.05773121118545532,0.05773121118545532,0,0,0,569,"Failed"
"Hey  <SPLIT><SPLIT> Hey Rob [[quick]] question for ya Im UserRKO 4 Life on the pro wrestling wikia and Ive started creating some articles on there and m starting to edit on there more so do you think that if I keep editing every week pretty often for a month or so I could become a administrator on there I cant rollback edits and stuff like that and its kinda a mess right now If you could tell me were I stand it would be appreciated","Hey  <SPLIT><SPLIT> Hey Rob [[accelerate]] question for ya Im UserRKO 4 Life on the pro wrestling wikia and Ive started creating some articles on there and m starting to edit on there more so do you think that if I keep editing every week pretty often for a month or so I could become a administrator on there I cant rollback edits and stuff like that and its kinda a mess right now If you could tell me were I stand it would be appreciated",0.05773115158081055,0.05773121118545532,0,0,0,1283,"Failed"
"I was given permission for use of the image for Wikipedia only by Keith Cousins New Media Officer of Leicester Cathedral she asked to state the following Credit  Will Johnston  Leicester Cathedral Copyright  Leicester Cathedral  which I did I honestly do not understand what I should do my fault actually I am not an experienced editor and simply wanted to help Would you like to send me a private email so that I can give Ms Cousins contact references and you may check my source","I was given permission for use of the image for Wikipedia only by Keith Cousins New Media Officer of Leicester Cathedral she asked to state the following Credit  Will Johnston  Leicester Cathedral Copyright  Leicester Cathedral  which I did I honestly do not understand what I should do my fault actually I am not an experienced editor and simply wanted to help Would you like to send me a private email so that I can give Ms Cousins contact references and you may check my source",0.05773121118545532,0.05773121118545532,0,0,0,1428,"Failed"
"Drmies you are an insufferable ass If you happened to read even the sources you are leaving now you would find there much of the bio you keep wiping out for some completely inexplicable reason","Drmies you are an insufferable ass If you happened to read even the sources you are leaving now you would find there much of the bio you keep wiping out for some completely inexplicable reason",0.9422688484191895,0.9422688484191895,0,0,1,1,"Skipped"
"CategoryWikipedians who are indefinitely blocked for spamming","CategoryWikipedians who are indefinitely blocked for spamming",0.05773121118545532,0.05773121118545532,0,0,0,67,"Failed"
"Thanks jezhotwells I intend to do just that Im off on vacation for a week away from the internet tommorow and will leave him to entertain himself","Thanks jezhotwells I intend to do just that Im off on vacation for a week away from the internet tommorow and will leave him to entertain himself",0.05773121118545532,0.05773121118545532,0,0,0,295,"Failed"
"Its one [[person]] AFAICT And theres another person putting Rua Tomais party in the same place Its a pissing contest and its simply not encyclopedic","Its one [[anybody]] AFAICT And theres another person putting Rua Tomais party in the same place Its a pissing contest and its simply not encyclopedic",0.05773115158081055,0.05773121118545532,0,0,0,268,"Failed"
"Speedy deletion declined Narayanan Vaghul  <SPLIT> Hello TowTrucker I am just letting you know that I declined the speedy deletion of Narayanan Vaghul a page you tagged for speedy deletion because of the following concern there is enough here to pass the fairly low bar of A7  Thank you","Speedy deletion declined Narayanan Vaghul  <SPLIT> Hello TowTrucker I am just letting you know that I declined the speedy deletion of Narayanan Vaghul a page you tagged for speedy deletion because of the following concern there is enough here to pass the fairly low bar of A7  Thank you",0.05773121118545532,0.05773121118545532,0,0,0,808,"Failed"
"I wrote the original bit about Sonnys banjo playing being progressive but I dont think its fair to categorize his music in general as proggressive bluegrass so Im gonna delete the word progressive","I wrote the original bit about Sonnys banjo playing being progressive but I dont think its fair to categorize his music in general as proggressive bluegrass so Im gonna delete the word progressive",0.05773121118545532,0.05773121118545532,0,0,0,497,"Failed"
"action2GTC <SPLIT> action2date <SPLIT> action2linkWikipediaFeatured topic candidatesAnimal albumarchive1 <SPLIT> action2resultpromoted <SPLIT><SPLIT> ftnameAnimal Kesha album","action2GTC <SPLIT> action2date <SPLIT> action2linkWikipediaFeatured topic candidatesAnimal albumarchive1 <SPLIT> action2resultpromoted <SPLIT><SPLIT> ftnameAnimal Kesha album",0.05773121118545532,0.05773121118545532,0,0,0,54,"Failed"
"The BBC has her as dAbreu with a [[small]] d httpnewsbbccouk1hiscotland4512526stm","The BBC has her as dAbreu with a [[lightweight]] d httpnewsbbccouk1hiscotland4512526stm",0.05773115158081055,0.05773121118545532,0,0,0,37,"Failed"
"bodybuildingcom misc section needs to be included [[faggots]]","bodybuildingcom misc section needs to be included [[bitches]]",0.03191268444061279,0.9422688484191895,1,0,1,32,"Successful"
"Unless its really obviously not pilot error is always raised as a cause of every aircraft incident by both the airline and the manufacturer Its a strategic claim made in every investigation in the hope of absolving those parties","Unless its really obviously not pilot error is always raised as a cause of every aircraft incident by both the airline and the manufacturer Its a strategic claim made in every investigation in the hope of absolving those parties",0.05773121118545532,0.05773121118545532,0,0,0,714,"Failed"
"Martin Mystery animated series  <SPLIT><SPLIT> I reverted the edit you made for Martin Mystery animated series because you have yet to give concrete sources and references that proves that Martin tells time by actually USING the UWatch  Instead you recently wrote <SPLIT><SPLIT> it has been verified that the UWatch actually tells the time because how does martin get to class on time <SPLIT><SPLIT> First of all you are posing a general question how does martin get to class on time as your proof that the UWatch tells time  That is such a broad generalized comment  To debate this sentence I can easily say that Martin could have carried a mobile phone containing a clock that tells the time he could have asked people on the street for the time he could have even looked at a clock somewhere on his way to school just to name a few examples <SPLIT><SPLIT> If you can site a specific episode where Martin ACTUALLY told time from his UWatch and his UWatch only then please feel free to use that as a source for your arguement  But until then please refrain from reverting back to your original comment about the UWatch being able to tell time <SPLIT><SPLIT> By the way I do not personally watch and have never heard of this show  I am simply stating the facts from a third persons pointofview <SPLIT><SPLIT> If you need more help with citing sources in an article you can find it here  Thank you","Martin Mystery animated series  <SPLIT><SPLIT> I reverted the edit you made for Martin Mystery animated series because you have yet to give concrete sources and references that proves that Martin tells time by actually USING the UWatch  Instead you recently wrote <SPLIT><SPLIT> it has been verified that the UWatch actually tells the time because how does martin get to class on time <SPLIT><SPLIT> First of all you are posing a general question how does martin get to class on time as your proof that the UWatch tells time  That is such a broad generalized comment  To debate this sentence I can easily say that Martin could have carried a mobile phone containing a clock that tells the time he could have asked people on the street for the time he could have even looked at a clock somewhere on his way to school just to name a few examples <SPLIT><SPLIT> If you can site a specific episode where Martin ACTUALLY told time from his UWatch and his UWatch only then please feel free to use that as a source for your arguement  But until then please refrain from reverting back to your original comment about the UWatch being able to tell time <SPLIT><SPLIT> By the way I do not personally watch and have never heard of this show  I am simply stating the facts from a third persons pointofview <SPLIT><SPLIT> If you need more help with citing sources in an article you can find it here  Thank you",0.05773121118545532,0.05773121118545532,0,0,0,3769,"Failed"
"Ive completely rewritten the article and there is no more bias in that statement than The eFunds site is also required since that is the parent company of ChexSystems Whatever perceived problem you have you are obviously not familiar with this institution its history in the past 17 years or the major players involved  If you have a problem with this you need to get a moderator that is familiar with the subject matter","Ive completely rewritten the article and there is no more bias in that statement than The eFunds site is also required since that is the parent company of ChexSystems Whatever perceived problem you have you are obviously not familiar with this institution its history in the past 17 years or the major players involved  If you have a problem with this you need to get a moderator that is familiar with the subject matter",0.05773121118545532,0.05773121118545532,0,0,0,1025,"Failed"
"[[Rawls]] criticism  <SPLIT><SPLIT> I cannot find where in Lectures on the History of Political Philosophy Rawls criticizes Nozick in the way this article says","[[Reels]] criticism  <SPLIT><SPLIT> I cannot find where in Lectures on the History of Political Philosophy Rawls criticizes Nozick in the way this article says",0.05773115158081055,0.05773121118545532,0,0,0,426,"Failed"
"Comment When Alan Liefting said that the Electronics and the environment article is higher up the article hierarchy he probably meant that the article Electronics and the environment is more encompassing more inclusive than the article Electronic waste the topic of the latter being a subset of the topic of the former  Also CategoryElectronics and the environment is higher than CategoryElectronic waste in the hierarchy of categories","Comment When Alan Liefting said that the Electronics and the environment article is higher up the article hierarchy he probably meant that the article Electronics and the environment is more encompassing more inclusive than the article Electronic waste the topic of the latter being a subset of the topic of the former  Also CategoryElectronics and the environment is higher than CategoryElectronic waste in the hierarchy of categories",0.05773121118545532,0.05773121118545532,0,0,0,768,"Failed"
"Fragments of Jade  <SPLIT><SPLIT> I am sick and tired of that punk kid  Thats the 3rd time they have referred to me as a pervert and Im ready to sue their little ass  I dont want to see any record of that kid saying that on Wikipedia anymore  Im so furious right now that I am going to politely ask you to forward this to where it needs to go even though I know that I already know where to send it  Libelslander are serious issues and this kid has gone too far  I appreciate your assistance in advance","Fragments of Jade  <SPLIT><SPLIT> I am sick and tired of that punk kid  Thats the 3rd time they have referred to me as a pervert and Im ready to sue their little ass  I dont want to see any record of that kid saying that on Wikipedia anymore  Im so furious right now that I am going to politely ask you to forward this to where it needs to go even though I know that I already know where to send it  Libelslander are serious issues and this kid has gone too far  I appreciate your assistance in advance",0.05773121118545532,0.05773121118545532,0,0,0,1548,"Failed"
