"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"Im working and invesigating at getting better at understanding tools etc Sowhat you did was add Miszabotconfig so that the talk page of the article would automatically archive rather than depend on a future editor haphazorlyy and perhaps with malice moving the thread to History Is taht accurate Thnks","Im working and invesigating at getting better at understanding tools etc Sowhat you did was add Miszabotconfig so that the talk page of the article would automatically archive rather than depend on a future editor haphazorlyy and perhaps with malice moving the thread to History Is taht accurate Thnks",0.002109348773956299,0.002109348773956299,0,0,0,1,"Failed"
"Teasing can be molestation too and since the molestation was committed on a minor on a 16 year old but still lower than 18 year old the legal age of female adult in India it will be noted as the sexual offense on the minor","Teasing can be molestation too and since the molestation was committed on a minor on a 16 year old but still lower than 18 year old the legal age of female adult in India it will be noted as the sexual offense on the minor",0.007647454738616943,0.007647454738616943,0,0,0,1,"Failed"
"Protecting Rumiya  <SPLIT><SPLIT> Bah  You beat me to it by 30 seconds  you suck  P","Protecting Rumiya  <SPLIT><SPLIT> Bah  You beat me to it by 30 seconds  you suck  P",0.9904637932777405,0.9904637932777405,1,1,0,1,"Skipped"
"Actually aquatic plants are defined by their adaptations to saturated of flooded soils leading to hypoxia and anoxia I just finished a graduate course in aquatic plants However that is beside the point The sentence has been modified but I dont like the revised version Taking food from the ground or from shallow water and occasionally from low plants21 the White Stork consumes a wide variety of animal prey ps  the doi link for that citation is busted  check From the website Johst Karin Rolan Brandl and Robert Pfeifer 2001 FORAGING IN A PATCHY AND DYNAMIC LANDSCAPE HUMAN LAND USE AND THE WHITE STORK Ecological Applications 116069 doi1018901051076120010110060FIAPAD20CO2 Revise the sentence possibly to the following The White Stork consumes a wide variety of animal prey They forage in meadows that are approximately with 5km of their nest and prefer sites where the vegetation is shorter so that their prey is more accessible","Actually aquatic plants are defined by their adaptations to saturated of flooded soils leading to hypoxia and anoxia I just finished a graduate course in aquatic plants However that is beside the point The sentence has been modified but I dont like the revised version Taking food from the ground or from shallow water and occasionally from low plants21 the White Stork consumes a wide variety of animal prey ps  the doi link for that citation is busted  check From the website Johst Karin Rolan Brandl and Robert Pfeifer 2001 FORAGING IN A PATCHY AND DYNAMIC LANDSCAPE HUMAN LAND USE AND THE WHITE STORK Ecological Applications 116069 doi1018901051076120010110060FIAPAD20CO2 Revise the sentence possibly to the following The White Stork consumes a wide variety of animal prey They forage in meadows that are approximately with 5km of their nest and prefer sites where the vegetation is shorter so that their prey is more accessible",0.000784754753112793,0.000784754753112793,0,0,0,1,"Failed"
"Thats what we have individual race articles for though Information specific to a grand prix should be located on the Grand Prix article not tabled in the season summary","Thats what we have individual race articles for though Information specific to a grand prix should be located on the Grand Prix article not tabled in the season summary",0.00018781423568725586,0.00018781423568725586,0,0,0,1,"Failed"
"The formatting was mainly to allow it to be right aligned I think its a little weird to have an article on featured pictures that doesnt lead with one Feel free to delete the comment on depth of field  that may be better left for a more detailed report","The formatting was mainly to allow it to be right aligned I think its a little weird to have an article on featured pictures that doesnt lead with one Feel free to delete the comment on depth of field  that may be better left for a more detailed report",0.0001984238624572754,0.0001984238624572754,0,0,0,1,"Failed"
"And all of you are utterly stupid for giving these parasites even a whisp of the oxygen of publicity His real name is Prince Lozza di Big Brother","And all of you are utterly stupid for giving these parasites even a whisp of the oxygen of publicity His real name is Prince Lozza di Big Brother",0.11741209030151367,0.11741209030151367,1,1,1,1,"Failed"
"REDIRECT TalkShackamaxon Country Club","REDIRECT TalkShackamaxon Country Club",0.0015064477920532227,0.0015064477920532227,0,0,0,1,"Failed"
"Global warming means were all gonna die heeeeeeelp <SPLIT> No more grant money for you and freebies and junkets to copenhagen and mexico for yall Goodbye we wont miss you <SPLIT> Oops almost forgot","Global warming means were all gonna die heeeeeeelp <SPLIT> No more grant money for you and freebies and junkets to copenhagen and mexico for yall Goodbye we wont miss you <SPLIT> Oops almost forgot",0.5060272216796875,0.5060272216796875,1,1,0,1,"Skipped"
"As far as most peoples usage of the term goes heavy metal refers to all brands of metal The whole concept of restricting it to mean classic metal is absurd and confusing and seems like a fairly modern development to me I may be wrong here but thats what it seems like How is death metal not heavy It sounds pretty heavy to me As far as Im concerned there is simply no debate here  either Metal music is merged into this article or deleted  0011 19 January 2006","As far as most peoples usage of the term goes heavy metal refers to all brands of metal The whole concept of restricting it to mean classic metal is absurd and confusing and seems like a fairly modern development to me I may be wrong here but thats what it seems like How is death metal not heavy It sounds pretty heavy to me As far as Im concerned there is simply no debate here  either Metal music is merged into this article or deleted  0011 19 January 2006",0.0002817511558532715,0.0002817511558532715,0,0,0,1,"Failed"
"One for the Brits Way to go Nach0king All the best","One for the Brits Way to go Nach0king All the best",0.03471583127975464,0.03471583127975464,0,0,0,1,"Failed"
"There is no unknown user and the red characters were added by a computer program because there were errors in formatting the references The software recognizes only very specific parameters in the book citation template and they have to be formatted exactly right I have made corrections to references 11 13 15 17 23 32 34 37 and 40 Since I dont read Chinese please check everything carefully especially 40 where I had to guess at the name of the work I have also responded on my talk page I hope this helps and I apologize for any errors I may have made English is my only language","There is no unknown user and the red characters were added by a computer program because there were errors in formatting the references The software recognizes only very specific parameters in the book citation template and they have to be formatted exactly right I have made corrections to references 11 13 15 17 23 32 34 37 and 40 Since I dont read Chinese please check everything carefully especially 40 where I had to guess at the name of the work I have also responded on my talk page I hope this helps and I apologize for any errors I may have made English is my only language",0.0003261566162109375,0.0003261566162109375,0,0,0,1,"Failed"
"Danke This guy looks odd as well Reverted most of 18829s vandalism but kept in the word dicks Hasnt edited elsewhere","Danke This guy looks odd as well Reverted most of 18829s vandalism but kept in the word dicks Hasnt edited elsewhere",0.16019761562347412,0.16019761562347412,0,0,0,1,"Failed"
"classmessagebox standardtalk stylewidth auto <SPLIT>  <SPLIT>   <SPLIT>  It is suspected that this user might be a sock puppet or impersonator of Please refer to  for evidence See  block log and current autoblocks <SPLIT>  <SPLIT><SPLIT> Yamla stay away from my pageOr u will be reported for ataking my page  <SPLIT><SPLIT> And one last time no blanking of sockpuppet messages or your pages will be protected from edits    <SPLIT><SPLIT> O my gosh i am only  11 years old y would i be doin this i am innocent please stop accusing me i am not cutie 1 4 u but i am cutiefoeva  <SPLIT><SPLIT> You dont understand  This account hasnt been blocked  You are unable to edit because your admitted sockpuppet account Cutie 4 life has been blocked  YOU ARE NOT PERMITTED TO EDIT THE WIKIPEDIA while any of your accounts is blocked  The block will not be lifted you have to let it expire    <SPLIT><SPLIT> This account has been blocked for editing the Wikipedia while your sockpuppeteer account Cutie 4 life is blocked  You have already admitted that this is a sockpuppet of the other account    <SPLIT><SPLIT> I hate u MrYamla sorry but i DO and wen the bloking has expired u will not be allowed 2 edit my page by the way how do u blok a person <SPLIT><SPLIT> You cannot block other editors  You are welcome to resume editing once the block expires but any further instances of vandalism will result in further blocks    <SPLIT><SPLIT>  Discussion and Question Page  <SPLIT> Please dont remove the speedy delete notice from Discussion and Question Page  If you disagree with it follow the directions contained in the notice   <SPLIT><SPLIT> Well i cant do it now becuz u deleted the whole page  <SPLIT><SPLIT> Blocked <SPLIT><SPLIT> You have been blocked  You are not to remove the sockpuppet warning from this page","classmessagebox standardtalk stylewidth auto <SPLIT>  <SPLIT>   <SPLIT>  It is suspected that this user might be a sock puppet or impersonator of Please refer to  for evidence See  block log and current autoblocks <SPLIT>  <SPLIT><SPLIT> Yamla stay away from my pageOr u will be reported for ataking my page  <SPLIT><SPLIT> And one last time no blanking of sockpuppet messages or your pages will be protected from edits    <SPLIT><SPLIT> O my gosh i am only  11 years old y would i be doin this i am innocent please stop accusing me i am not cutie 1 4 u but i am cutiefoeva  <SPLIT><SPLIT> You dont understand  This account hasnt been blocked  You are unable to edit because your admitted sockpuppet account Cutie 4 life has been blocked  YOU ARE NOT PERMITTED TO EDIT THE WIKIPEDIA while any of your accounts is blocked  The block will not be lifted you have to let it expire    <SPLIT><SPLIT> This account has been blocked for editing the Wikipedia while your sockpuppeteer account Cutie 4 life is blocked  You have already admitted that this is a sockpuppet of the other account    <SPLIT><SPLIT> I hate u MrYamla sorry but i DO and wen the bloking has expired u will not be allowed 2 edit my page by the way how do u blok a person <SPLIT><SPLIT> You cannot block other editors  You are welcome to resume editing once the block expires but any further instances of vandalism will result in further blocks    <SPLIT><SPLIT>  Discussion and Question Page  <SPLIT> Please dont remove the speedy delete notice from Discussion and Question Page  If you disagree with it follow the directions contained in the notice   <SPLIT><SPLIT> Well i cant do it now becuz u deleted the whole page  <SPLIT><SPLIT> Blocked <SPLIT><SPLIT> You have been blocked  You are not to remove the sockpuppet warning from this page",0.05911910533905029,0.05911910533905029,0,0,0,1,"Failed"
"Eleassar  I dont know whether Doremo and me are more knowledgeable than you Doremo maybe is a native English speaker but that didnt help to find sources that you and me found I am just comparing what is done in some places in Wikipedia and what has been done here Reading and comparing is all I did Also checking against native English sources You said the opposite change has been going on for years  the first Municipality of  that I found  via the template  is from June 2012  That is more than three years after Yerpo established X municipality in commons  and even more years after text usage of X Municipality in articles  <SPLIT> Doremo  the usage of the word municipality as a class name in toponyms is marginal for native English countries In Allegheny County PA the municipalities are named X Township X Borough  ie Google tests may find municipality of X there but in fact it will be municipality of X Township or so And the article in Wikipedia is at Aleppo Township Allegheny County Pennsylvania For the entities from Eastern or Northern Europe having class names like kommun or opstina and being locally called opstina XX kommun the situation is different There is the base name X and then a class name is applied to the full set That makes the situation similar to 10native English country South Africa and the local municipalities in that country A local website can be found at  httpwwwstellenboschgovzajsphomejsp having X Municipality in large letters at the top or at httpwwwoverstrandgovza having Overstrand Municipality in the text of the home page So I think for South Africans it would not be perceived as marginal to say X Municipality","Eleassar  I dont know whether Doremo and me are more knowledgeable than you Doremo maybe is a native English speaker but that didnt help to find sources that you and me found I am just comparing what is done in some places in Wikipedia and what has been done here Reading and comparing is all I did Also checking against native English sources You said the opposite change has been going on for years  the first Municipality of  that I found  via the template  is from June 2012  That is more than three years after Yerpo established X municipality in commons  and even more years after text usage of X Municipality in articles  <SPLIT> Doremo  the usage of the word municipality as a class name in toponyms is marginal for native English countries In Allegheny County PA the municipalities are named X Township X Borough  ie Google tests may find municipality of X there but in fact it will be municipality of X Township or so And the article in Wikipedia is at Aleppo Township Allegheny County Pennsylvania For the entities from Eastern or Northern Europe having class names like kommun or opstina and being locally called opstina XX kommun the situation is different There is the base name X and then a class name is applied to the full set That makes the situation similar to 10native English country South Africa and the local municipalities in that country A local website can be found at  httpwwwstellenboschgovzajsphomejsp having X Municipality in large letters at the top or at httpwwwoverstrandgovza having Overstrand Municipality in the text of the home page So I think for South Africans it would not be perceived as marginal to say X Municipality",0.0017979145050048828,0.0017979145050048828,0,0,0,1,"Failed"
"25 December 2005 UTC <SPLIT><SPLIT>  Considering that 1 the current spelling is justified by translit conventions and spelling frequency 2 some people would read Ch as in chair and 3 most Englishspeakers wont be able to reproduce the throaty sound anyway I agree with those who prefer simple H  0707","25 December 2005 UTC <SPLIT><SPLIT>  Considering that 1 the current spelling is justified by translit conventions and spelling frequency 2 some people would read Ch as in chair and 3 most Englishspeakers wont be able to reproduce the throaty sound anyway I agree with those who prefer simple H  0707",0.00023573637008666992,0.00023573637008666992,0,0,0,1,"Failed"
"I will add more later","I will add more later",0.00019806623458862305,0.00019806623458862305,0,0,0,1,"Failed"
"Thanks I havent left him or her a message and at this point it would probably be better if someone else did so it doesnt seem like Im trying to antagonize him or her","Thanks I havent left him or her a message and at this point it would probably be better if someone else did so it doesnt seem like Im trying to antagonize him or her",0.0014940500259399414,0.0014940500259399414,0,0,0,1,"Failed"
"For my money this is an exceptionally stupid and ill timed block","For my money this is an exceptionally stupid and ill timed block",0.16586285829544067,0.16586285829544067,1,1,1,1,"Failed"
"He totally has a point Predators is a continuation of Predator What kind of a nimrod statement is that And besides the dumb Holliwood producers are always fucking up movie titles I mean Final Destination and The Final Desintation The Fast and The Furious and Fast and Furious Really creative","He totally has a point Predators is a continuation of Predator What kind of a nimrod statement is that And besides the dumb Holliwood producers are always fucking up movie titles I mean Final Destination and The Final Desintation The Fast and The Furious and Fast and Furious Really creative",0.8343450427055359,0.8343450427055359,1,1,0,1,"Skipped"
"Your attempt to justify your misrepresentations are pathetic You wrote Andyvphil you have repeatedly been admonished on your user talk page for violating BLP and editwarring in your attempts to insert biased negative critical material about me into various Wikipedia entries This is simply false Then you advance my suggestion that Hipcrite was being hypocriticial in nominating DHFF for deletetion but not PRA note that I did not suggest deleting PRA as evidence of a history of personal and political attacks This is simply stupid","Your attempt to justify your misrepresentations are pathetic You wrote Andyvphil you have repeatedly been admonished on your user talk page for violating BLP and editwarring in your attempts to insert biased negative critical material about me into various Wikipedia entries This is simply false Then you advance my suggestion that Hipcrite was being hypocriticial in nominating DHFF for deletetion but not PRA note that I did not suggest deleting PRA as evidence of a history of personal and political attacks This is simply stupid",0.570961058139801,0.570961058139801,0,0,1,1,"Skipped"
"Oh  By the way A3 said this a few months ago regarding A5 Tell her shut up noone cares and go away THAT is not how you treat someone at all That is how you try to depress someone","Oh  By the way A3 said this a few months ago regarding A5 Tell her shut up noone cares and go away THAT is not how you treat someone at all That is how you try to depress someone",0.4257790446281433,0.4257790446281433,0,0,0,1,"Failed"
"December 2009  <SPLIT> I was curious to know if you had any legitimate reason for reverting my edits I am very frustrated with you and your lack of incivility","December 2009  <SPLIT> I was curious to know if you had any legitimate reason for reverting my edits I am very frustrated with you and your lack of incivility",0.023885130882263184,0.023885130882263184,0,0,0,1,"Failed"
"918 spyder specs and design needs updating  <SPLIT><SPLIT> i think this page needs updating the technical specification and design of the 918 spyder has been changed for the production version of the car","918 spyder specs and design needs updating  <SPLIT><SPLIT> i think this page needs updating the technical specification and design of the 918 spyder has been changed for the production version of the car",0.00018602609634399414,0.00018602609634399414,0,0,0,1,"Failed"
"A cookie for you  <SPLIT><SPLIT>  stylebackgroundcolor fdffe7 border 1px solid fceb92 <SPLIT> styleverticalalign middle padding 5px   <SPLIT> styleverticalalign middle padding 3px  I just wanted to thank you for continuously updating the MYSTIC surveillance program page for the last several months and generally keeping it current and up to date","A cookie for you  <SPLIT><SPLIT>  stylebackgroundcolor fdffe7 border 1px solid fceb92 <SPLIT> styleverticalalign middle padding 5px   <SPLIT> styleverticalalign middle padding 3px  I just wanted to thank you for continuously updating the MYSTIC surveillance program page for the last several months and generally keeping it current and up to date",0.0002643465995788574,0.0002643465995788574,0,0,0,1,"Failed"
"I apologize for flinging around what one could perceive as irrelevant comments I still wonder why we need to make this personal and whether my invocation of what you perceive to be irrelevant facts justifies personal attacks Regardles the facts are these  <SPLIT><SPLIT> 1 The hits last month of articles on the disamb page to articles other than John Leland antiquarian together add up to more than the hits to the antiquary article If you do not include hits to John Leland Center for Theological Studies though WPPRIME is silent on this the combined hits of the nonantiquary articles do not exceed the antiquary hits I do not think we can be sure that the article on the Center will never be called simple John Leland by a person searching for it but I cannot think of a way to prove it either way <SPLIT><SPLIT> 2 If you go back to February the hits are as follows  762 antiquary with 23 of those coming from the Leyland redirect 177 journalist 507 Baptist 80 Presbyterian 268 the Center Even if you do not subtract the 23 hits that came from the Leyland redirect and do not count any hits to the Center the nonantiquary hits are still greater if barely than the antiquary hits  <SPLIT><SPLIT> 3 The antiquary is the number one result in a Google books search  <SPLIT><SPLIT> 4 The journalist is the number one result in a Google news search  <SPLIT><SPLIT> 5 The Baptist appears most often and higherup in a Google web search on the first page   <SPLIT><SPLIT> 6 Since last month you deleted the listing for John Leland MP despite several articles having redlinks to the same I created that article and returned it to the disamb page I noted that I do not anticipate that this article would receive a huge number of hits but it will be more than zero thus increasing the disparity between the total hits to nonantiquary articles and the hits to the antiquary article in some months or closing the gap between the other individuals named John Leland and the antiquary in other months if one chooses not to count hits to the Center or the other see alsos  <SPLIT><SPLIT> 7 In the last few days I expanded the journalist article just a bit added many proper wikilinks pointing to the article and added some categories I would expect this stub to get more hits in the future as a result The journalistauthor is quite notable and increasingly so  <SPLIT><SPLIT> 8 I also added listings for two other individuals for whom John Leland makes up their first and middle names I would not weigh that heavily in the analysis <SPLIT><SPLIT> Together placing most weight on Nos 15 above as seems proper to me per WPPRIME I think these weigh in favor of keeping John Leland as the disambiguation page I do not think John Leland antiquary is more likely than all the others combined  to be the subject being sought when a reader clicks the Go button after typing John Leland especially going forward","I apologize for flinging around what one could perceive as irrelevant comments I still wonder why we need to make this personal and whether my invocation of what you perceive to be irrelevant facts justifies personal attacks Regardles the facts are these  <SPLIT><SPLIT> 1 The hits last month of articles on the disamb page to articles other than John Leland antiquarian together add up to more than the hits to the antiquary article If you do not include hits to John Leland Center for Theological Studies though WPPRIME is silent on this the combined hits of the nonantiquary articles do not exceed the antiquary hits I do not think we can be sure that the article on the Center will never be called simple John Leland by a person searching for it but I cannot think of a way to prove it either way <SPLIT><SPLIT> 2 If you go back to February the hits are as follows  762 antiquary with 23 of those coming from the Leyland redirect 177 journalist 507 Baptist 80 Presbyterian 268 the Center Even if you do not subtract the 23 hits that came from the Leyland redirect and do not count any hits to the Center the nonantiquary hits are still greater if barely than the antiquary hits  <SPLIT><SPLIT> 3 The antiquary is the number one result in a Google books search  <SPLIT><SPLIT> 4 The journalist is the number one result in a Google news search  <SPLIT><SPLIT> 5 The Baptist appears most often and higherup in a Google web search on the first page   <SPLIT><SPLIT> 6 Since last month you deleted the listing for John Leland MP despite several articles having redlinks to the same I created that article and returned it to the disamb page I noted that I do not anticipate that this article would receive a huge number of hits but it will be more than zero thus increasing the disparity between the total hits to nonantiquary articles and the hits to the antiquary article in some months or closing the gap between the other individuals named John Leland and the antiquary in other months if one chooses not to count hits to the Center or the other see alsos  <SPLIT><SPLIT> 7 In the last few days I expanded the journalist article just a bit added many proper wikilinks pointing to the article and added some categories I would expect this stub to get more hits in the future as a result The journalistauthor is quite notable and increasingly so  <SPLIT><SPLIT> 8 I also added listings for two other individuals for whom John Leland makes up their first and middle names I would not weigh that heavily in the analysis <SPLIT><SPLIT> Together placing most weight on Nos 15 above as seems proper to me per WPPRIME I think these weigh in favor of keeping John Leland as the disambiguation page I do not think John Leland antiquary is more likely than all the others combined  to be the subject being sought when a reader clicks the Go button after typing John Leland especially going forward",0.0005177855491638184,0.0005177855491638184,0,0,0,1,"Failed"
"ImageKathy Wu 2JPG listed for deletion  <SPLIT><SPLIT>   An image or media file that you uploaded ImageKathy Wu 2JPG has been listed at WikipediaImages and media for deletion Please look there to see why this is you may have to search for the title of the image to find its entry if you are interested in it not being deleted Thank you","ImageKathy Wu 2JPG listed for deletion  <SPLIT><SPLIT>   An image or media file that you uploaded ImageKathy Wu 2JPG has been listed at WikipediaImages and media for deletion Please look there to see why this is you may have to search for the title of the image to find its entry if you are interested in it not being deleted Thank you",0.00018459558486938477,0.00018459558486938477,0,0,0,1,"Failed"
"I picked the book up recently at a used book sale almost pristine copy of the hardback for dirt cheap Im very much looking forward to reading it","I picked the book up recently at a used book sale almost pristine copy of the hardback for dirt cheap Im very much looking forward to reading it",0.00021499395370483398,0.00021499395370483398,0,0,0,1,"Failed"
"Ive never seen a description of cognitive dissonance that says it is particular to psychopaths","Ive never seen a description of cognitive dissonance that says it is particular to psychopaths",0.03645390272140503,0.03645390272140503,0,0,0,1,"Failed"
"Sleep well you bastard admin whoever you were Will nobody think of the cats","Sleep well you bastard admin whoever you were Will nobody think of the cats",0.003720223903656006,0.003720223903656006,1,1,1,1,"Failed"
"Intresting inks <SPLIT><SPLIT> wwwauschwitzdkWomenGresehtm <SPLIT> wwwjusticeatdachaucombiohtm <SPLIT> militaryhistorysuite101comarticlecfmirmagresebeastofauschwitz <SPLIT> wwwauschwitzdkWomenBormannhtm <SPLIT> wwwauschwitzdkWomenMandelhtm <SPLIT> wwwauschwitzdkWomenBothehtm <SPLIT> <SPLIT> Id just like to point out that the cwportercom link leads to a antijewish nutter conspiracy hate site The greencastlek12paus link is to a schoolgirl that seems to have made a quilt blanket commemorating Nazi women very odd not encyclopedic Justiceatdachaucom although an interesting book is about Dachau and Buchenwald prosecutions nothing to do with Irma Grese People seem to mix up Ilse Koch The Bitch of Buchenwald with Irma Grese The wikipedia link is to here    <SPLIT><SPLIT> Rationale <SPLIT> I thought the quilt was an intresting new offshoot which involve Irma Encyclopedic <SPLIT> The silly cwporter sight was a bit to mustard after all It apears not alternate veipoint just wieard As for the link from this page to this page Its a error I wanted Ilse Koch but cut and paisted the wrong one <SPLIT> <SPLIT><SPLIT> CWPorter is to be handeled with care and caution due to its far rightwing nature  <SPLIT><SPLIT> The site is conected to some farright political partys to <SPLIT><SPLIT>  NeoNazis Again Pushing Their PseudoHeroine  <SPLIT><SPLIT> The NeoNazis are at it again massaging the article and trying to promote this depraved individual into some kind of glorious and victimized Aryan milkmaid  Well have to keep an eye on this  either that or have the article protected in some reasonably neutral form  Id hate to have some innocent kid stumble across it in its current form and assume its for real <SPLIT><SPLIT> Irma Grese was never SS because the SS never allowed women How anyone can believe the crap about her skinning Jews is beyond the pale She was a simple farm girl that worked at a camp she was paid by German labor dept <SPLIT><SPLIT> She was a sadistic guard and liked to beat people with her wip but did not have Ilsa Kochs type skin lampshades in her office","Intresting inks <SPLIT><SPLIT> wwwauschwitzdkWomenGresehtm <SPLIT> wwwjusticeatdachaucombiohtm <SPLIT> militaryhistorysuite101comarticlecfmirmagresebeastofauschwitz <SPLIT> wwwauschwitzdkWomenBormannhtm <SPLIT> wwwauschwitzdkWomenMandelhtm <SPLIT> wwwauschwitzdkWomenBothehtm <SPLIT> <SPLIT> Id just like to point out that the cwportercom link leads to a antijewish nutter conspiracy hate site The greencastlek12paus link is to a schoolgirl that seems to have made a quilt blanket commemorating Nazi women very odd not encyclopedic Justiceatdachaucom although an interesting book is about Dachau and Buchenwald prosecutions nothing to do with Irma Grese People seem to mix up Ilse Koch The Bitch of Buchenwald with Irma Grese The wikipedia link is to here    <SPLIT><SPLIT> Rationale <SPLIT> I thought the quilt was an intresting new offshoot which involve Irma Encyclopedic <SPLIT> The silly cwporter sight was a bit to mustard after all It apears not alternate veipoint just wieard As for the link from this page to this page Its a error I wanted Ilse Koch but cut and paisted the wrong one <SPLIT> <SPLIT><SPLIT> CWPorter is to be handeled with care and caution due to its far rightwing nature  <SPLIT><SPLIT> The site is conected to some farright political partys to <SPLIT><SPLIT>  NeoNazis Again Pushing Their PseudoHeroine  <SPLIT><SPLIT> The NeoNazis are at it again massaging the article and trying to promote this depraved individual into some kind of glorious and victimized Aryan milkmaid  Well have to keep an eye on this  either that or have the article protected in some reasonably neutral form  Id hate to have some innocent kid stumble across it in its current form and assume its for real <SPLIT><SPLIT> Irma Grese was never SS because the SS never allowed women How anyone can believe the crap about her skinning Jews is beyond the pale She was a simple farm girl that worked at a camp she was paid by German labor dept <SPLIT><SPLIT> She was a sadistic guard and liked to beat people with her wip but did not have Ilsa Kochs type skin lampshades in her office",0.18976300954818726,0.18976300954818726,0,0,0,1,"Failed"
"Just keep it as United States then All those companies could be called American so why not You could tag the rest of Graham Kings filmography as British which would be incorrect If anything it will stop this guy above wasting everyones time with silly discussions","Just keep it as United States then All those companies could be called American so why not You could tag the rest of Graham Kings filmography as British which would be incorrect If anything it will stop this guy above wasting everyones time with silly discussions",0.05195802450180054,0.05195802450180054,0,0,0,1,"Failed"
"Im not going to judge this stupid idea because its well known that he loved women although due to his diseases it wasnt easy for him to get one","Im not going to judge this stupid idea because its well known that he loved women although due to his diseases it wasnt easy for him to get one",0.43562114238739014,0.43562114238739014,0,0,0,1,"Failed"
"Like the general direction the changes are going in but now the order is screwed up I think Pareto should go first and then be contrasted with KH so Im changing that again","Like the general direction the changes are going in but now the order is screwed up I think Pareto should go first and then be contrasted with KH so Im changing that again",0.00036525726318359375,0.00036525726318359375,0,0,0,1,"Failed"
"Its just your shit computer","Its just your shit computer",0.0014538764953613281,0.0014538764953613281,1,1,1,1,"Failed"
"TemplateSilly  <SPLIT><SPLIT> Please see my comments at the article talk page Cheers","TemplateSilly  <SPLIT><SPLIT> Please see my comments at the article talk page Cheers",0.00019890069961547852,0.00019890069961547852,0,0,0,1,"Failed"
"Outdent Thanks for taking the trouble to explain your edits its an important principle on Wikipedia Equally important however is the one of no original research You have removed a sourced piece of information indeed from the authoritative Oxford English Dictionary in favor of as a Dutch speaker I can assure you This input is helpful as few of the other editors seem to speak the language but it cannot justify deleting cited material with which you disagree Im removing it  for now Bring it back with a published verifiable source but let the existing material stand eg other sources however assert or similar Again thanks for trying to help out here    <SPLIT><SPLIT>  <SPLIT> American Civil War","Outdent Thanks for taking the trouble to explain your edits its an important principle on Wikipedia Equally important however is the one of no original research You have removed a sourced piece of information indeed from the authoritative Oxford English Dictionary in favor of as a Dutch speaker I can assure you This input is helpful as few of the other editors seem to speak the language but it cannot justify deleting cited material with which you disagree Im removing it  for now Bring it back with a published verifiable source but let the existing material stand eg other sources however assert or similar Again thanks for trying to help out here    <SPLIT><SPLIT>  <SPLIT> American Civil War",0.00026661157608032227,0.00026661157608032227,0,0,0,1,"Failed"
