"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"Im familiar with this users history  Ive merged both cases under the [[current]] name","Im familiar with this users history  Ive merged both cases under the [[currnt]] name",0.00029981136322021484,0.12403678894042969,0,0,0,217,"Failed"
"What is the publication date of the Yale source Does it predate the 1963 law Also the  Presidentelect has been edited without citing any source to backup its strictlycannot claim Its original research without citation and should be rolled back accordingly unless this [[Yale]] cite suffices","What is the publication date of the Yale source Does it predate the 1963 law Also the  Presidentelect has been edited without citing any source to backup its strictlycannot claim Its original research without citation and should be rolled back accordingly unless this [[Yake]] cite suffices",0.00023955106735229492,0.00708085298538208,0,0,0,985,"Failed"
"Dont [[archive]] links because it makes the page slightly bigger Thats ridiculous Also if you put in deadurlno in a cite template it changes the wording to real linkarticle title archive linkarchived on blah date so that the first obvious link goes to the real site","Dont [[arSchive]] links because it makes the page slightly bigger Thats ridiculous Also if you put in deadurlno in a cite template it changes the wording to real linkarticle title archive linkarchived on blah date so that the first obvious link goes to the real site",0.023460865020751953,0.07663130760192871,0,0,0,866,"Failed"
"Hiiiiiiiiiiiiiiiiiiiiiiiii      [[Hiiiiiiiiiiiiiiiiiiiiiii]]","Hiiiiiiiiiiiiiiiiiiiiiiiii      [[Hkiiiiiiiiiiiiiiiiiiiiii]]",0.04629725217819214,0.08042222261428833,0,0,0,279,"Failed"
"Under Political Views is a [[paragraph]] that states <SPLIT><SPLIT> USA Today reported in December 2006 that Hashimi was involved in forming a multisectarian alliance to replace the government of Prime Minister Nouri alMaliki with the encouragement of US President George W Bush and Muqtada alSadr4 <SPLIT><SPLIT> The footnoted article makes no reference to replacing alMaliki The point of the alliance was to counter the political power of alSadr which certainly wouldnt be encouraged by alSadr It even specifially states that Hashimis support would allow Maliki to remain in power <SPLIT><SPLIT> AlMaliki has been reluctant to break politically with alSadr whose party controls 30 of the 275 seats in parliament Support from alHashimi whose bloc has 44 seats could allow alMaliki to stay in power without relying on alSadr USA Today <SPLIT><SPLIT>  <SPLIT> I would suggest the paragraph be edited to something like the following <SPLIT><SPLIT> USA Today reported in December 2006 that Hashimi was involved in forming a multisectarian alliance with the encouragement of US President George W Bush to counter the political influence of Muqtada alSadr4 <SPLIT><SPLIT> This would completely change the meaning of the paragraph so in the interest of peace  harmony it would make sense for the edit to be made by someone who is more invested in the article","Under Political Views is a [[paraggaph]] that states <SPLIT><SPLIT> USA Today reported in December 2006 that Hashimi was involved in forming a multisectarian alliance to replace the government of Prime Minister Nouri alMaliki with the encouragement of US President George W Bush and Muqtada alSadr4 <SPLIT><SPLIT> The footnoted article makes no reference to replacing alMaliki The point of the alliance was to counter the political power of alSadr which certainly wouldnt be encouraged by alSadr It even specifially states that Hashimis support would allow Maliki to remain in power <SPLIT><SPLIT> AlMaliki has been reluctant to break politically with alSadr whose party controls 30 of the 275 seats in parliament Support from alHashimi whose bloc has 44 seats could allow alMaliki to stay in power without relying on alSadr USA Today <SPLIT><SPLIT>  <SPLIT> I would suggest the paragraph be edited to something like the following <SPLIT><SPLIT> USA Today reported in December 2006 that Hashimi was involved in forming a multisectarian alliance with the encouragement of US President George W Bush to counter the political influence of Muqtada alSadr4 <SPLIT><SPLIT> This would completely change the meaning of the paragraph so in the interest of peace  harmony it would make sense for the edit to be made by someone who is more invested in the article",0.0007020235061645508,0.002226531505584717,0,0,0,4391,"Failed"
"Homers Official Age  <SPLIT><SPLIT> According to The Simpsons A complete Guide to Our Favorite Family which was created by Matt Groening creator of The Simpsons and is probably an official Simpsons source Homer is 36 years old I just brought it up because this [[source]] wasnt mentioned in the article","Homers Official Age  <SPLIT><SPLIT> According to The Simpsons A complete Guide to Our Favorite Family which was created by Matt Groening creator of The Simpsons and is probably an official Simpsons source Homer is 36 years old I just brought it up because this [[skurce]] wasnt mentioned in the article",0.00033485889434814453,0.006736814975738525,0,0,0,875,"Failed"
"Speedy deletion of Peatonal Sarmiento  <SPLIT><SPLIT>  A page you created Peatonal Sarmiento has been tagged for deletion as it meets one or more of the criteria for speedy deletion specifically it is very short and provides little or no context <SPLIT><SPLIT> You are welcome to contribute content which complies with our content policies and any applicable inclusion guidelines However please do not simply recreate the page with the same content You may also wish to read our introduction to editing and guide to writing your first [[article]] <SPLIT><SPLIT> Thanks","Speedy deletion of Peatonal Sarmiento  <SPLIT><SPLIT>  A page you created Peatonal Sarmiento has been tagged for deletion as it meets one or more of the criteria for speedy deletion specifically it is very short and provides little or no context <SPLIT><SPLIT> You are welcome to contribute content which complies with our content policies and any applicable inclusion guidelines However please do not simply recreate the page with the same content You may also wish to read our introduction to editing and guide to writing your first [[artocle]] <SPLIT><SPLIT> Thanks",0.00019174814224243164,0.0008141398429870605,0,0,0,1683,"Failed"
"Yeah The use of sockpuppets isnt prohibited its using those sockpuppets to circumvent the rules that is prohibited So since Mobile 01 hasnt used any of her IP addresses to circumvent the rules there isnt anything to [[block]] her for","Yeah The use of sockpuppets isnt prohibited its using those sockpuppets to circumvent the rules that is prohibited So since Mobile 01 hasnt used any of her IP addresses to circumvent the rules there isnt anything to [[boock]] her for",0.004354953765869141,0.047833263874053955,0,0,0,692,"Failed"
"Didnt say I did either Didnt even say anything about vandalism Your [[note]] is incorrect so dont go with that answer on the test What I did say was that there is a box below called Edit summary Thats where you Briefly describe the changes you have made Now you have been schooled Dont take any wooden nickels","Didnt say I did either Didnt even say anything about vandalism Your [[nite]] is incorrect so dont go with that answer on the test What I did say was that there is a box below called Edit summary Thats where you Briefly describe the changes you have made Now you have been schooled Dont take any wooden nickels",0.0027550458908081055,0.07351583242416382,0,0,0,742,"Failed"
"I never said Syriac was an extinct language dont put words in my mouth You still have yet to provide any reliable sources that state that Syriac is still spoken in Mount Lebanon Your assurances mean nothing to mean and the sources youve cited are garbage Likewise calling another editor dishonest and stupid is a violation of Wikipedias code of conduct Incivility is likely to get you banned from Wikipedia You are correct however that this discussion is quickly going no where Its become evident that your [[intent]] is to use this article as a soapbox Ill looking into filing an RfC on the issue in the coming days","I never said Syriac was an extinct language dont put words in my mouth You still have yet to provide any reliable sources that state that Syriac is still spoken in Mount Lebanon Your assurances mean nothing to mean and the sources youve cited are garbage Likewise calling another editor dishonest and stupid is a violation of Wikipedias code of conduct Incivility is likely to get you banned from Wikipedia You are correct however that this discussion is quickly going no where Its become evident that your [[inetent]] is to use this article as a soapbox Ill looking into filing an RfC on the issue in the coming days",0.04782289266586304,0.14493370056152344,0,0,0,1859,"Failed"
"Welcome <SPLIT><SPLIT> Hello and welcome to Wikipedia Thank you for your contributions I hope you like the place and decide to stay Here are a few good links for newcomers <SPLIT> The five pillars of Wikipedia <SPLIT> How to edit a page <SPLIT> Help pages <SPLIT> Tutorial <SPLIT> How to write a great article <SPLIT> Manual of Style <SPLIT> I hope you enjoy editing here and being a Wikipedian By the way please be sure to sign your name on talk pages using four tildes  to produce your name and the current date or three tildes  for just your name If you have any [[questions]] you can post to the help desk or ask me on my talk page Again welcome    <SPLIT><SPLIT> Welcome to Wikipedia the free encyclopedia You dont have to log in to read or edit articles on Wikipedia but creating an account is quick free and nonintrusive requires no personal information and gives you many benefits including <SPLIT> The use of a username of your choice <SPLIT> The ability to view all your contributions via a My contributions link  <SPLIT> Your own user page  <SPLIT> Your own talk page which if you choose also allows users to send you messages without knowing your email address <SPLIT> The use of your own personal watchlist to which you can add articles that interest you <SPLIT> The ability to rename pages <SPLIT> The ability to upload images  <SPLIT> The ability to customize the appearance and behavior of the website <SPLIT> The eligibility to become an administrator  <SPLIT> The right to be heard in votes and elections <SPLIT> Your IP address will no longer be visible to other users <SPLIT><SPLIT> We hope that you choose to become a Wikipedian and create an account  We hope you enjoy your time here on Wikipedia as a Wikipedian <SPLIT><SPLIT> Australian Smelt <SPLIT><SPLIT> I did a little cleanup on the Australian Smelt article you wrote Please write in complete sentances on wikipedia please use proper stub tags on short articles  you can find the full list at WikipediaWikiProject Stub sortingStub types Please try to come closer to our standard formatting Thank you very much for contributing","Welcome <SPLIT><SPLIT> Hello and welcome to Wikipedia Thank you for your contributions I hope you like the place and decide to stay Here are a few good links for newcomers <SPLIT> The five pillars of Wikipedia <SPLIT> How to edit a page <SPLIT> Help pages <SPLIT> Tutorial <SPLIT> How to write a great article <SPLIT> Manual of Style <SPLIT> I hope you enjoy editing here and being a Wikipedian By the way please be sure to sign your name on talk pages using four tildes  to produce your name and the current date or three tildes  for just your name If you have any [[queshions]] you can post to the help desk or ask me on my talk page Again welcome    <SPLIT><SPLIT> Welcome to Wikipedia the free encyclopedia You dont have to log in to read or edit articles on Wikipedia but creating an account is quick free and nonintrusive requires no personal information and gives you many benefits including <SPLIT> The use of a username of your choice <SPLIT> The ability to view all your contributions via a My contributions link  <SPLIT> Your own user page  <SPLIT> Your own talk page which if you choose also allows users to send you messages without knowing your email address <SPLIT> The use of your own personal watchlist to which you can add articles that interest you <SPLIT> The ability to rename pages <SPLIT> The ability to upload images  <SPLIT> The ability to customize the appearance and behavior of the website <SPLIT> The eligibility to become an administrator  <SPLIT> The right to be heard in votes and elections <SPLIT> Your IP address will no longer be visible to other users <SPLIT><SPLIT> We hope that you choose to become a Wikipedian and create an account  We hope you enjoy your time here on Wikipedia as a Wikipedian <SPLIT><SPLIT> Australian Smelt <SPLIT><SPLIT> I did a little cleanup on the Australian Smelt article you wrote Please write in complete sentances on wikipedia please use proper stub tags on short articles  you can find the full list at WikipediaWikiProject Stub sortingStub types Please try to come closer to our standard formatting Thank you very much for contributing",0.0003342628479003906,0.003210783004760742,0,0,0,5676,"Failed"
"Hello and welcome liten Ive had the same problem with these girls they can be mean but you can become a better person by klearning from your foolish past","Hello and welcome liten Ive had the same problem with these girls they can be mean but you can become a better person by klearning from your foolish past",0.5343502163887024,0.5343502163887024,0,0,1,1,"Skipped"
"Ben Madden <SPLIT> A nonsense hoax attack article but one you wrote very well and even included false references for Well done But Im afraid your [[contributions]] are no longer wanted here so this is goodbye","Ben Madden <SPLIT> A nonsense hoax attack article but one you wrote very well and even included false references for Well done But Im afraid your [[ckntributions]] are no longer wanted here so this is goodbye",0.0059212446212768555,0.35322344303131104,0,0,0,583,"Failed"
"DGG you seem to be an [[experienced]] and responsible editor with long experience of AfD discussions I wonder if you might be interested in commenting on a controversial Afd WikipediaArticles for deletionEleni PapadopulosEleopulos The subject is known for her controversial views on HIV and AIDS","DGG you seem to be an [[experirnced]] and responsible editor with long experience of AfD discussions I wonder if you might be interested in commenting on a controversial Afd WikipediaArticles for deletionEleni PapadopulosEleopulos The subject is known for her controversial views on HIV and AIDS",0.0006248354911804199,0.022120177745819092,0,0,0,1097,"Failed"
"clayboy is a [[pedophile]] <SPLIT><SPLIT> Isnt that right clayboy","clayboy is a [[pewophile]] <SPLIT><SPLIT> Isnt that right clayboy",0.14559751749038696,0.6776506900787354,1,0,1,170,"Successful"
"Thanks and sorry I was in the middle of article expansion and the edit conflict the tag was added within 5 minutes of when I created the article caught me by surprise Since it seemed a clearly inappropriate tagging I just removed it and went on but youre [[right]] I should have used  Apologies to all involved  it wont happen again","Thanks and sorry I was in the middle of article expansion and the edit conflict the tag was added within 5 minutes of when I created the article caught me by surprise Since it seemed a clearly inappropriate tagging I just removed it and went on but youre [[ritht]] I should have used  Apologies to all involved  it wont happen again",0.0002697110176086426,0.0066797733306884766,0,0,0,932,"Failed"
"Sunshine  <SPLIT><SPLIT>  <SPLIT>  styleborder 3px solid 4A98F2 backgroundcolor A9D2FFpadding05em <SPLIT> rowspan2 valignmiddle   <SPLIT> rowspan2  <SPLIT> stylefontsize xlarge padding 0 verticalalign middle height 11em  Sunshine <SPLIT>  <SPLIT> styleverticalalign middle bordertop 1px solid 4A98F2  Hello Brambleclawx  has given you a bit of sunshine to brighten your day Sunshine promotes WikiLove and hopefully it has made your day better Spread the sunshine by adding subst to someone elses talk page whether it be someone you have had disagreements with in the past or a good friend In addition you can spread the sunshine to anyone who visits your userpage andor talk page by adding  Happy editing   <SPLIT>  <SPLIT>  enUserMeaghanSunshine    <SPLIT><SPLIT> Thanks   <SPLIT><SPLIT>  Great minds thinking alike  <SPLIT><SPLIT>   Thanks for watching my back      <SPLIT> Oh I guess we posted at the same time It looks like both Fastily and Razorbladesoup are logged off for now though   <SPLIT> Well all in due time  I dont care if he wants to be a jerk  I do care if hes insulting me by name  But if hes logged off hes not doing much harm     <SPLIT><SPLIT>  BLP PROD removed  <SPLIT><SPLIT> Hi I removed the BLP PROD tag from Dan Baron Cohen as that tag only applies when the article was created after 18 March 2010  Please see WPBLPPROD for more information or feel free to drop me a line  If you still feel the article warrants deletion please use one of the other methods Thanks     <SPLIT> Oh sorry Thats my [[fault]]","Sunshine  <SPLIT><SPLIT>  <SPLIT>  styleborder 3px solid 4A98F2 backgroundcolor A9D2FFpadding05em <SPLIT> rowspan2 valignmiddle   <SPLIT> rowspan2  <SPLIT> stylefontsize xlarge padding 0 verticalalign middle height 11em  Sunshine <SPLIT>  <SPLIT> styleverticalalign middle bordertop 1px solid 4A98F2  Hello Brambleclawx  has given you a bit of sunshine to brighten your day Sunshine promotes WikiLove and hopefully it has made your day better Spread the sunshine by adding subst to someone elses talk page whether it be someone you have had disagreements with in the past or a good friend In addition you can spread the sunshine to anyone who visits your userpage andor talk page by adding  Happy editing   <SPLIT>  <SPLIT>  enUserMeaghanSunshine    <SPLIT><SPLIT> Thanks   <SPLIT><SPLIT>  Great minds thinking alike  <SPLIT><SPLIT>   Thanks for watching my back      <SPLIT> Oh I guess we posted at the same time It looks like both Fastily and Razorbladesoup are logged off for now though   <SPLIT> Well all in due time  I dont care if he wants to be a jerk  I do care if hes insulting me by name  But if hes logged off hes not doing much harm     <SPLIT><SPLIT>  BLP PROD removed  <SPLIT><SPLIT> Hi I removed the BLP PROD tag from Dan Baron Cohen as that tag only applies when the article was created after 18 March 2010  Please see WPBLPPROD for more information or feel free to drop me a line  If you still feel the article warrants deletion please use one of the other methods Thanks     <SPLIT> Oh sorry Thats my [[faut]]",0.016270339488983154,0.04364842176437378,0,0,0,4174,"Failed"
"They are two separate [[articles]]  This article is about the army corps called the Australian and New Zealand Army Corps  Australian and New Zealand Army Corps is about the acronym ANZAC which is short for Australian and New Zealand Army Corps  It was originally at Anzac then cutandpasted to ANZAC and then cutandpasted to Australian and New Zealand Army Corps","They are two separate [[aricles]]  This article is about the army corps called the Australian and New Zealand Army Corps  Australian and New Zealand Army Corps is about the acronym ANZAC which is short for Australian and New Zealand Army Corps  It was originally at Anzac then cutandpasted to ANZAC and then cutandpasted to Australian and New Zealand Army Corps",0.00033473968505859375,0.0017528533935546875,0,0,0,1090,"Failed"
"53 29 July 2013 UTC <SPLIT><SPLIT>  Protected in error  <SPLIT><SPLIT> You recently protected History of the metric system because of [[persistent]] sockpuppetry This was either a mistake or was tendentious Either way can you now unprotect it please   10","53 29 July 2013 UTC <SPLIT><SPLIT>  Protected in error  <SPLIT><SPLIT> You recently protected History of the metric system because of [[pedsistent]] sockpuppetry This was either a mistake or was tendentious Either way can you now unprotect it please   10",0.0003872513771057129,0.004845380783081055,0,0,0,703,"Failed"
"But you told me to remove criticism that [[people]] have of CASA yet CFSs page still does  What to do","But you told me to remove criticism that [[peole]] have of CASA yet CFSs page still does  What to do",0.0013728141784667969,0.022696077823638916,0,0,0,215,"Failed"
"I have no idea what that has to do with the topic at hand This discussion isnt about heraldry templates cookie cutters stencils or trademarks Its about a legally constituted design and whether or not an artists similar interpretive design can be said to be the same as the legal design As a matter of [[fact]] they are not the same design and that is not up for dispute  <SPLIT><SPLIT> The only matter of dispute is whether we should be saying that these two designs are the same I am saying that these are two difference designs and it should be presented as such within an encyclopedia You are saying that these two different designs should be presented as being the same","I have no idea what that has to do with the topic at hand This discussion isnt about heraldry templates cookie cutters stencils or trademarks Its about a legally constituted design and whether or not an artists similar interpretive design can be said to be the same as the legal design As a matter of [[fat]] they are not the same design and that is not up for dispute  <SPLIT><SPLIT> The only matter of dispute is whether we should be saying that these two designs are the same I am saying that these are two difference designs and it should be presented as such within an encyclopedia You are saying that these two different designs should be presented as being the same",0.00022846460342407227,0.0010988712310791016,0,0,0,1645,"Failed"
"BTW one thing that you may or may not like In describing which communities are part of the area I took a direct quote from the CLA Chamber of Commerce web site Since there have been acrimonious debates on other articles as to what the right way to describe the communities around that area I figured a direct quote from the areas own chamber was something [[nobody]] could find POV","BTW one thing that you may or may not like In describing which communities are part of the area I took a direct quote from the CLA Chamber of Commerce web site Since there have been acrimonious debates on other articles as to what the right way to describe the communities around that area I figured a direct quote from the areas own chamber was something [[noboy]] could find POV",0.0002625584602355957,0.001069486141204834,0,0,0,973,"Failed"
"As I said Weblogs and Forums are not reliable and valid sources to refer in Wikipedia Otherwise I can go and post some nonsense shits on a forum and refer to it in Wikipedia","As I said Weblogs and Forums are not reliable and valid sources to refer in Wikipedia Otherwise I can go and post some nonsense shits on a forum and refer to it in Wikipedia",0.6285232901573181,0.6285232901573181,1,1,0,1,"Skipped"
"First you should not attack other users has you have just done  And second Judgment is the correct spelling  Judgement is also correct but it is a variant spelling of the word  CBS and the producers of the show went with Judgment Also most if not all of those links you provide are questionable sources  Reliable sources such as TVGuide Zap2It and The [[Futon]] Critic which is the OFFICIAL press release for the episode all list the episode as Judgment  Thus it should and shall be Judgment","First you should not attack other users has you have just done  And second Judgment is the correct spelling  Judgement is also correct but it is a variant spelling of the word  CBS and the producers of the show went with Judgment Also most if not all of those links you provide are questionable sources  Reliable sources such as TVGuide Zap2It and The [[Futkn]] Critic which is the OFFICIAL press release for the episode all list the episode as Judgment  Thus it should and shall be Judgment",0.0006045103073120117,0.0059206485748291016,0,0,0,1309,"Failed"
"Signature  <SPLIT><SPLIT> Would you mind not altering your signature to use Pacific time It completely fucks up the bot that archives my talk page and I dont doubt that it would fuck up other peoples archive bots too","Signature  <SPLIT><SPLIT> Would you mind not altering your signature to use Pacific time It completely fucks up the bot that archives my talk page and I dont doubt that it would fuck up other peoples archive bots too",0.9984837174415588,0.9984837174415588,1,1,0,1,"Skipped"
"No problem at all  glad to [[help]]","No problem at all  glad to [[heop]]",0.0003006458282470703,0.0517040491104126,0,0,0,65,"Failed"
"Pro basketball players are mostly going to be sourced from the web If they retire and are the type of athletes books are written about your style might be correct Most basketball player FA and GAs are not sourced by books like historical figures such as a list of Governors of a state I know Sakomoto is a Chicago journalist so I know all those things in the Liggins footnote should say Chicago Tribune with a date and a link if possible I suspect a lot of these Harrellson citations should also have urls  The refs are not helpful compared to most GA basketball articles Much of what is in Harrelsons bibliography is useless unless it is moved inline to source a specific [[fact]] I would fail a GA cited like this  It really fails WPV for the reader WPCHICAGOWPFOUR","Pro basketball players are mostly going to be sourced from the web If they retire and are the type of athletes books are written about your style might be correct Most basketball player FA and GAs are not sourced by books like historical figures such as a list of Governors of a state I know Sakomoto is a Chicago journalist so I know all those things in the Liggins footnote should say Chicago Tribune with a date and a link if possible I suspect a lot of these Harrellson citations should also have urls  The refs are not helpful compared to most GA basketball articles Much of what is in Harrelsons bibliography is useless unless it is moved inline to source a specific [[fat]] I would fail a GA cited like this  It really fails WPV for the reader WPCHICAGOWPFOUR",0.0004923343658447266,0.006202280521392822,0,0,0,2244,"Failed"
"Your timing sucks","Your timing sucks",0.9985756874084473,0.9985756874084473,1,1,0,1,"Skipped"
"I dont know this loser  <SPLIT><SPLIT> If this guy is so spechial how come I never heard of him Maybe because he CANT SING OOOHHHHH","I dont know this loser  <SPLIT><SPLIT> If this guy is so spechial how come I never heard of him Maybe because he CANT SING OOOHHHHH",0.6353694796562195,0.6353694796562195,1,1,0,1,"Skipped"
"The 5 is everyone else <SPLIT> [[JUST]] WHO EXACTLY IS EVERYONE ELSE <SPLIT> Whites Blacks Asians etc","The 5 is everyone else <SPLIT> [[JUAT]] WHO EXACTLY IS EVERYONE ELSE <SPLIT> Whites Blacks Asians etc",0.2578573226928711,0.45796942710876465,0,0,0,269,"Failed"
"Speedy deletion of Burraq Telecom <SPLIT>  A tag has been placed on Burraq Telecom requesting that it be speedily deleted from Wikipedia This has been done under section A7 of the criteria for speedy deletion because the article appears to be about a company or corporation but it does not indicate how or why the subject is notable that is why an article about that subject should be included in an encyclopedia Under the criteria for speedy deletion articles that do not indicate the subjects importance or significance may be deleted at any time Please see the guidelines for what is generally accepted as notable as well as our subjectspecific notability guideline for companies and corporations  <SPLIT><SPLIT> If you [[think]] that this notice was placed here in error you may contest the deletion by adding  to the top of the page just below the existing speedy deletion or db tag coupled with adding a note on the talk page explaining your position but be aware that once tagged for speedy deletion if the article meets the criterion it may be deleted without delay Please do not remove the speedy deletion tag yourself but dont hesitate to add information to the article that would would render it more in conformance with Wikipedias policies and guidelines","Speedy deletion of Burraq Telecom <SPLIT>  A tag has been placed on Burraq Telecom requesting that it be speedily deleted from Wikipedia This has been done under section A7 of the criteria for speedy deletion because the article appears to be about a company or corporation but it does not indicate how or why the subject is notable that is why an article about that subject should be included in an encyclopedia Under the criteria for speedy deletion articles that do not indicate the subjects importance or significance may be deleted at any time Please see the guidelines for what is generally accepted as notable as well as our subjectspecific notability guideline for companies and corporations  <SPLIT><SPLIT> If you [[tink]] that this notice was placed here in error you may contest the deletion by adding  to the top of the page just below the existing speedy deletion or db tag coupled with adding a note on the talk page explaining your position but be aware that once tagged for speedy deletion if the article meets the criterion it may be deleted without delay Please do not remove the speedy deletion tag yourself but dont hesitate to add information to the article that would would render it more in conformance with Wikipedias policies and guidelines",0.00021630525588989258,0.0014434456825256348,0,0,0,3660,"Failed"
"I [[replied]] at  Cheers","I [[replid]] at  Cheers",0.00021606683731079102,0.001616358757019043,0,0,0,67,"Failed"
"Coolcat my suggestion is not specially for you please do not take it as personal suggestion or smth If active editors like You and Fadix will decide to discuss any changes before any changes are made this will be decision for all including not only You but Fadix too And because of somebody can be interested in such decission please discuss it here but not in my userpage discussion which is not interesting for anyone excepting myself and not by placing texts about learning of wikipedia usage Let me copy here part of your post and Ill try to answer to it also here   <SPLIT><SPLIT> Next paragraph sentences from Coolcat is copied from  <SPLIT><SPLIT> I understand you are trying to help and I encourage any attempt to make this article neutral however seperate articles will not work as there isnt [[much]] to say the people dispute anything remotely suggesting no genocide was not the case or anything    <SPLIT><SPLIT>  Separate articles will simply clear positions by avoiding changewar and searching of universal truth Separate articles also can simplify the case  it is the only reason I had suggested this Also this will show points where different positions conform and where really differs There can be separate article for Armenian position too but it seems that such article will be nearly the same like we have currently","Coolcat my suggestion is not specially for you please do not take it as personal suggestion or smth If active editors like You and Fadix will decide to discuss any changes before any changes are made this will be decision for all including not only You but Fadix too And because of somebody can be interested in such decission please discuss it here but not in my userpage discussion which is not interesting for anyone excepting myself and not by placing texts about learning of wikipedia usage Let me copy here part of your post and Ill try to answer to it also here   <SPLIT><SPLIT> Next paragraph sentences from Coolcat is copied from  <SPLIT><SPLIT> I understand you are trying to help and I encourage any attempt to make this article neutral however seperate articles will not work as there isnt [[mFuch]] to say the people dispute anything remotely suggesting no genocide was not the case or anything    <SPLIT><SPLIT>  Separate articles will simply clear positions by avoiding changewar and searching of universal truth Separate articles also can simplify the case  it is the only reason I had suggested this Also this will show points where different positions conform and where really differs There can be separate article for Armenian position too but it seems that such article will be nearly the same like we have currently",0.00044530630111694336,0.006738841533660889,0,0,0,3781,"Failed"
"Yeah its shocking that this article got featured without any mention of the relevance of the equal protection clause to corporate law The existing text is excellent but thats a huge omission This clip explains it pretty well for lack of a better [[source]]  e","Yeah its shocking that this article got featured without any mention of the relevance of the equal protection clause to corporate law The existing text is excellent but thats a huge omission This clip explains it pretty well for lack of a better [[slurce]]  e",0.00028628110885620117,0.00730741024017334,0,0,0,822,"Failed"
"Support section  <SPLIT><SPLIT> WhatamIdoing has twiced removed the Support section [[classifying]] it as charity spam Heshe has also removed external links to a related UK support organization <SPLIT><SPLIT> Is even the latter acceptable Such links to American organizations are certainly common across Wikipedias medical articles How about relevant specialist organizations outside the US <SPLIT><SPLIT> Or perhaps there could be a separate more generic support page created with an internal link from this article and others This would be useful information for users I feel","Support section  <SPLIT><SPLIT> WhatamIdoing has twiced removed the Support section [[ckassifying]] it as charity spam Heshe has also removed external links to a related UK support organization <SPLIT><SPLIT> Is even the latter acceptable Such links to American organizations are certainly common across Wikipedias medical articles How about relevant specialist organizations outside the US <SPLIT><SPLIT> Or perhaps there could be a separate more generic support page created with an internal link from this article and others This would be useful information for users I feel",0.00018721818923950195,0.0006454586982727051,0,0,0,1979,"Failed"
"STOP removing tags from Jared Peter [[Morgan]]  <SPLIT><SPLIT> Hi I see you are new to Wikipedia but one of the rules here is that you cannot remove a speedydelete tag placed by someone else  The speedydelete request will be reviewed by an Administrator who may choose to delete the article or not  However you must leave the tag and wait for the speedydelete review  Repeatedly removing the tag can lead to you getting blocked","STOP removing tags from Jared Peter [[Morggan]]  <SPLIT><SPLIT> Hi I see you are new to Wikipedia but one of the rules here is that you cannot remove a speedydelete tag placed by someone else  The speedydelete request will be reviewed by an Administrator who may choose to delete the article or not  However you must leave the tag and wait for the speedydelete review  Repeatedly removing the tag can lead to you getting blocked",0.001965343952178955,0.09052115678787231,0,0,0,1174,"Failed"
"She had also [[performed]] the Dragon Tales theme song in 19999  <SPLIT><SPLIT> The link for this citation is broken Cant find anything else to support this info Is it true","She had also [[peeformed]] the Dragon Tales theme song in 19999  <SPLIT><SPLIT> The link for this citation is broken Cant find anything else to support this info Is it true",0.0002180933952331543,0.0021944642066955566,0,0,0,408,"Failed"
"Signing unsigned posts for others  <SPLIT><SPLIT> I do this a lot myself There are actually template for it <SPLIT><SPLIT> TemplateUnsigned and TemplateUnsigned2 <SPLIT><SPLIT> I tend to write something like <SPLIT><SPLIT> substunsigned2Rainwarrior <SPLIT><SPLIT> This creates The preceding unsigned comment was added by       UTC <SPLIT><SPLIT> You can copy the needed information to fill it in right off the edit [[history]]","Signing unsigned posts for others  <SPLIT><SPLIT> I do this a lot myself There are actually template for it <SPLIT><SPLIT> TemplateUnsigned and TemplateUnsigned2 <SPLIT><SPLIT> I tend to write something like <SPLIT><SPLIT> substunsigned2Rainwarrior <SPLIT><SPLIT> This creates The preceding unsigned comment was added by       UTC <SPLIT><SPLIT> You can copy the needed information to fill it in right off the edit [[histoy]]",0.00021857023239135742,0.0004042983055114746,0,0,0,1186,"Failed"
"2pac is alive  <SPLIT><SPLIT> 2pac is alive He got to much fame and [[faked]] his own death","2pac is alive  <SPLIT><SPLIT> 2pac is alive He got to much fame and [[fakwd]] his own death",0.42922860383987427,0.691821277141571,0,1,0,141,"Successful"
"I just spoke to 2 [[different]] reps that work for CompUSA and apparantly they stopped supplying BAWLS nationwide","I just spoke to 2 [[ditferent]] reps that work for CompUSA and apparantly they stopped supplying BAWLS nationwide",0.006272792816162109,0.06472808122634888,0,0,0,351,"Failed"
"Mirth mischief and mayhem as the Prime Minister goes live   <SPLIT><SPLIT> [[There]] is a whole lot of mirth and mischief going on as Sir George performs for the first time in his brand George Robeynew article  Aside from being a bit fat the article is more than likely full of missed links dodgy prose iffy images and pathetic punctuation all of which I expect to be carpeted for by my wonderful peers A glance at my efforts would be most welcome if you could afford the time","Mirth mischief and mayhem as the Prime Minister goes live   <SPLIT><SPLIT> [[Thee]] is a whole lot of mirth and mischief going on as Sir George performs for the first time in his brand George Robeynew article  Aside from being a bit fat the article is more than likely full of missed links dodgy prose iffy images and pathetic punctuation all of which I expect to be carpeted for by my wonderful peers A glance at my efforts would be most welcome if you could afford the time",0.017567932605743408,0.06991332769393921,0,0,0,1313,"Failed"
"Mental [[Health]] section needs to be rewritten  <SPLIT><SPLIT> Especially near the end Poor grammar and lack of proper punctuation","Mental [[Helth]] section needs to be rewritten  <SPLIT><SPLIT> Especially near the end Poor grammar and lack of proper punctuation",0.001692652702331543,0.04151904582977295,0,0,0,399,"Failed"
